condition,family,seed,epoch,train_loss,train_phase_ce,train_progress_loss,train_phase_balanced_accuracy,train_progress_sample_balanced_mae,val_loss,val_phase_ce,val_progress_loss,val_phase_balanced_accuracy,val_progress_sample_balanced_mae
mem_single_s4,mem,23,2,2.8571574921862397,2.782833029193845,0.0743244469499218,0.2032810114715287,0.330906905733985,2.4908390045166016,2.431511402130127,0.0593277104198932,0.2343566671234669,0.2927954840281653
mem_single_s4,mem,23,3,2.494145219379366,2.4271996173103583,0.0669455773064068,0.2365686632644895,0.313497763287385,2.331115484237671,2.27575159072876,0.0553639531135559,0.2248216595039854,0.2823478153773716
mem_single_s4,mem,23,4,2.341172702956733,2.283005890050156,0.0581668041800365,0.2434045644458908,0.289992275008236,2.229383945465088,2.1791670322418213,0.050216905772686,0.2466100632242051,0.269772453913613
mem_single_s4,mem,23,5,2.216811283935573,2.166976307427411,0.0498349800410964,0.2599865152217236,0.2656763539667178,2.173389673233032,2.1265828609466557,0.0468068979680538,0.2444237714101729,0.2583134363568018
mem_single_s4,mem,23,6,2.158175208687577,2.115112456109971,0.0430627370480826,0.2664060738758979,0.2439467402210334,2.142845869064331,2.1039011478424072,0.0389446653425693,0.2502583805762853,0.2353975205194382
mem_single_s4,mem,23,7,2.112328178090606,2.074087119553873,0.0382410565234092,0.2781268671381854,0.2283085283026638,2.10600209236145,2.0702385902404785,0.035763494670391,0.2551128381689062,0.2233219600859142
mem_single_s4,mem,23,8,2.064755861607353,2.0279279204531093,0.0368279537150761,0.2836668106753558,0.2232036853205932,2.0802485942840576,2.045737743377685,0.0345108211040496,0.2541187014504547,0.2190473798721555
mem_single_s4,mem,23,9,2.033050164093044,1.9970669877713805,0.0359831846057855,0.2945072105384902,0.2206555611090077,2.0621612071990967,2.027882575988769,0.034278567880392,0.264955422662164,0.2180756765698629
mem_single_s4,mem,23,10,2.0044537183544926,1.969956730401044,0.0344970291175858,0.3008866207412602,0.2150756061179707,2.049830198287964,2.016169786453247,0.0336605161428451,0.2725416285118282,0.2167262576875232
mem_single_s4,mem,23,11,1.9799536025462583,1.946834747844637,0.0331188697246081,0.3064392592498489,0.2109581607549408,2.0468924045562744,2.012930393218994,0.033961959183216,0.270504276233503,0.2177710760207403
mem_single_s4,mem,23,12,1.959799255643572,1.9276289258684431,0.0321703367255846,0.3123891321419343,0.2068121051624186,2.0309414863586426,1.9966282844543457,0.0343131944537162,0.2777309361009805,0.2189578707256014
mem_single_s4,mem,23,13,1.9414260709552469,1.9101781463458904,0.0312479240387011,0.3165829372198774,0.2039829736732575,2.0168263912200928,1.983129978179932,0.033696386963129,0.2865664133087392,0.217513811020624
mem_single_s4,mem,23,14,1.9255477840436717,1.8948430128639209,0.0307047702885022,0.3214214247364365,0.2022069908050169,2.0230016708374023,1.9887224435806277,0.0342791862785816,0.2895303929391674,0.2177852448962983
mem_single_s4,mem,23,15,1.9123846828014224,1.8821991774383384,0.0301854939980627,0.3275502310122468,0.2002743115318416,2.0018973350524902,1.9693337678909304,0.0325636342167854,0.2912281082890566,0.212186783079117
mem_single_s4,mem,23,16,1.896942167807364,1.8675270650965416,0.029415110978915,0.3307085390534062,0.1968828601804329,2.001793622970581,1.9689173698425293,0.0328762009739875,0.2944509424766025,0.2125414893740699
mem_single_s4,mem,23,17,1.884252838136407,1.855343842670552,0.0289089984986642,0.3393077731226727,0.1949394688959171,1.981351375579834,1.9499852657318115,0.0313661471009254,0.2991762329808672,0.2077375290885804
mem_single_s4,mem,23,18,1.8719226089073744,1.843353029782924,0.0285695830068315,0.33774154475753,0.1939685890473515,1.9960509538650515,1.9637178182601929,0.0323331840336322,0.2941749919530685,0.2106260723537869
mem_single_s4,mem,23,19,1.862509910703321,1.8343350961163205,0.0281748074249535,0.3435497909567306,0.1920651273349886,1.9823753833770752,1.9511197805404663,0.031255580484867,0.3040973495467156,0.2069202604747954
mem_single_s4,mem,23,20,1.849155215511224,1.8213758400918691,0.0277793681611292,0.3476474709027686,0.190897066703967,1.975270390510559,1.9442429542541504,0.0310274586081504,0.3056012494848049,0.2060313603234669
mem_single_s4,mem,23,21,1.8372857537819476,1.8102102554603616,0.0270755098469029,0.3514570288360514,0.1875021174524409,1.9756206274032595,1.943992257118225,0.0316284149885177,0.3073301333259812,0.2077867265731569
mem_single_s4,mem,23,22,1.82969682659832,1.802827240883176,0.0268695888986326,0.3568779084383474,0.186854577515909,1.9638575315475464,1.9337761402130127,0.0300813671201467,0.3107251263250407,0.2025744120279947
mem_single_s4,mem,23,23,1.8188715446836567,1.7923687961138464,0.02650273644819,0.359365910168638,0.1854709273976836,1.9655319452285769,1.934482216835022,0.0310497600585222,0.3126668620814581,0.2055021013532366
mem_single_s4,mem,23,24,1.8088794823562837,1.7828010663313216,0.0260784119502248,0.3604649066226272,0.1835903604346585,1.9572184085845947,1.9274523258209229,0.0297660399228334,0.3112585295645914,0.2014963967459542
mem_single_s4,mem,23,25,1.8019371020404076,1.776079674596015,0.0258574090712093,0.3652627466367403,0.1827142882880573,1.953571438789368,1.9235827922821045,0.0299886800348758,0.3111073399206568,0.2020071725996713
mem_single_s4,mem,23,26,1.792481336659285,1.766951128866094,0.0255302193153027,0.3670002069008188,0.1814262764384127,1.9572113752365112,1.927585244178772,0.0296261683106422,0.3200164665652438,0.2007520160977802
mem_single_s4,mem,23,27,1.784980058670044,1.7597224297909235,0.0252576352909797,0.3668502003934504,0.1804455036550709,1.950115442276001,1.920359492301941,0.0297559183090925,0.3175393694903555,0.2012267037043495
mem_single_s4,mem,23,28,1.7765606192426304,1.7515195878975978,0.0250410142638391,0.3748607363729148,0.1795037231839257,1.939120411872864,1.9102531671524048,0.0288672409951686,0.3165088108488016,0.1980853307814825
mem_single_s4,mem,23,29,1.7676737370056048,1.7428814574896572,0.0247922669166439,0.3757349001483423,0.1783934542316167,1.935465693473816,1.9064514636993408,0.0290142819285392,0.3205017289742645,0.1981593540736607
mem_single_s4,mem,23,30,1.7616369933556772,1.7369991522442658,0.0246378383927829,0.3772283528828154,0.1776974870087563,1.9411242008209229,1.911997675895691,0.0291264858096838,0.3252239514270452,0.1984321503412155
mem_single_s4,mem,23,31,1.7536628030868897,1.729261896080897,0.0244008958621812,0.3805496618659607,0.1765728111726691,1.93263578414917,1.90462338924408,0.0280124358832836,0.3213970946593532,0.1946075681656126
mem_single_s4,mem,23,32,1.7462265877223055,1.7220948204116031,0.024131757244083,0.3825924308793862,0.1755719357226268,1.9436287879943848,1.914022207260132,0.0296065378934144,0.3211414111029262,0.1998530342465355
mem_single_s4,mem,23,33,1.7397103028535432,1.7156474559524588,0.0240628406783748,0.3848704946463839,0.1755757963801004,1.927839994430542,1.9001518487930296,0.027688093483448,0.3219486011510061,0.193202775622171
