sample_id,user,action,stem,segment_index,source_segment_index,dataset_id,label,valid_length,package_relative_dir,package_index,split,label_idx
user_15/action_0/user_15_action_0/segment_000061,user_15,0,user_15_action_0,61,61,2,i,230,user_15/action_0,15,train,34
user_15/action_0/user_15_action_0/segment_000062,user_15,0,user_15_action_0,62,62,2,e,279,user_15/action_0,15,train,30
user_15/action_0/user_15_action_0/segment_000063,user_15,0,user_15_action_0,63,63,2,t,292,user_15/action_0,15,train,45
user_15/action_0/user_15_action_0/segment_000064,user_15,0,user_15_action_0,64,64,2,d,321,user_15/action_0,15,train,29
user_15/action_0/user_15_action_0/segment_000065,user_15,0,user_15_action_0,65,65,2,o,248,user_15/action_0,15,train,40
user_15/action_0/user_15_action_0/segment_000066,user_15,0,user_15_action_0,66,66,2,u,277,user_15/action_0,15,train,46
user_15/action_0/user_15_action_0/segment_000067,user_15,0,user_15_action_0,67,67,2,r,255,user_15/action_0,15,train,43
user_15/action_0/user_15_action_0/segment_000068,user_15,0,user_15_action_0,68,68,2,g,379,user_15/action_0,15,train,32
user_15/action_0/user_15_action_0/segment_000069,user_15,0,user_15_action_0,69,69,2,h,266,user_15/action_0,15,train,33
user_15/action_0/user_15_action_0/segment_000070,user_15,0,user_15_action_0,70,70,3,P,330,user_15/action_0,15,train,15
user_15/action_0/user_15_action_0/segment_000071,user_15,0,user_15_action_0,71,71,3,W,393,user_15/action_0,15,train,22
user_15/action_0/user_15_action_0/segment_000072,user_15,0,user_15_action_0,72,72,3,Q,379,user_15/action_0,15,train,16
user_15/action_0/user_15_action_0/segment_000073,user_15,0,user_15_action_0,73,73,3,A,419,user_15/action_0,15,train,0
user_15/action_0/user_15_action_0/segment_000074,user_15,0,user_15_action_0,74,74,3,S,261,user_15/action_0,15,train,18
user_15/action_0/user_15_action_0/segment_000075,user_15,0,user_15_action_0,75,75,3,K,405,user_15/action_0,15,train,10
user_15/action_0/user_15_action_0/segment_000076,user_15,0,user_15_action_0,76,76,3,F,405,user_15/action_0,15,train,5
user_15/action_0/user_15_action_0/segment_000077,user_15,0,user_15_action_0,77,77,3,M,456,user_15/action_0,15,train,12
user_15/action_0/user_15_action_0/segment_000078,user_15,0,user_15_action_0,78,78,3,Z,298,user_15/action_0,15,train,25
user_15/action_0/user_15_action_0/segment_000079,user_15,0,user_15_action_0,79,79,3,N,352,user_15/action_0,15,train,13
user_15/action_0/user_15_action_0/segment_000080,user_15,0,user_15_action_0,80,80,3,V,258,user_15/action_0,15,train,21
user_15/action_0/user_15_action_0/segment_000081,user_15,0,user_15_action_0,81,81,3,L,236,user_15/action_0,15,train,11
user_15/action_0/user_15_action_0/segment_000082,user_15,0,user_15_action_0,82,82,3,J,265,user_15/action_0,15,train,9
user_15/action_0/user_15_action_0/segment_000083,user_15,0,user_15_action_0,83,83,3,C,290,user_15/action_0,15,train,2
user_15/action_0/user_15_action_0/segment_000084,user_15,0,user_15_action_0,84,84,3,I,212,user_15/action_0,15,train,8
user_15/action_0/user_15_action_0/segment_000085,user_15,0,user_15_action_0,85,85,3,E,516,user_15/action_0,15,train,4
user_15/action_0/user_15_action_0/segment_000086,user_15,0,user_15_action_0,86,86,3,T,291,user_15/action_0,15,train,19
user_15/action_0/user_15_action_0/segment_000087,user_15,0,user_15_action_0,87,87,3,D,401,user_15/action_0,15,train,3
user_15/action_0/user_15_action_0/segment_000088,user_15,0,user_15_action_0,88,88,3,O,301,user_15/action_0,15,train,14
user_15/action_0/user_15_action_0/segment_000089,user_15,0,user_15_action_0,89,89,3,U,248,user_15/action_0,15,train,20
user_15/action_0/user_15_action_0/segment_000090,user_15,0,user_15_action_0,90,90,3,R,406,user_15/action_0,15,train,17
user_15/action_0/user_15_action_0/segment_000091,user_15,0,user_15_action_0,91,91,3,G,405,user_15/action_0,15,train,6
user_15/action_0/user_15_action_0/segment_000092,user_15,0,user_15_action_0,92,92,3,H,396,user_15/action_0,15,train,7
user_16/action_0/user_16_action_0/segment_000000,user_16,0,user_16_action_0,0,0,0,f,240,user_16/action_0,16,test,31
user_16/action_0/user_16_action_0/segment_000001,user_16,0,user_16_action_0,1,1,0,j,239,user_16/action_0,16,test,35
user_16/action_0/user_16_action_0/segment_000002,user_16,0,user_16_action_0,2,2,0,b,232,user_16/action_0,16,test,27
user_16/action_0/user_16_action_0/segment_000003,user_16,0,user_16_action_0,3,3,0,x,175,user_16/action_0,16,test,49
user_16/action_0/user_16_action_0/segment_000004,user_16,0,user_16_action_0,4,4,0,e,192,user_16/action_0,16,test,30
user_16/action_0/user_16_action_0/segment_000005,user_16,0,user_16_action_0,5,5,0,u,164,user_16/action_0,16,test,46
user_16/action_0/user_16_action_0/segment_000006,user_16,0,user_16_action_0,6,6,0,n,182,user_16/action_0,16,test,39
user_16/action_0/user_16_action_0/segment_000007,user_16,0,user_16_action_0,7,7,0,g,226,user_16/action_0,16,test,32
user_16/action_0/user_16_action_0/segment_000008,user_16,0,user_16_action_0,8,8,0,z,156,user_16/action_0,16,test,51
user_16/action_0/user_16_action_0/segment_000009,user_16,0,user_16_action_0,9,9,0,y,214,user_16/action_0,16,test,50
user_16/action_0/user_16_action_0/segment_000010,user_16,0,user_16_action_0,10,10,0,r,161,user_16/action_0,16,test,43
user_16/action_0/user_16_action_0/segment_000011,user_16,0,user_16_action_0,11,11,0,c,168,user_16/action_0,16,test,28
user_16/action_0/user_16_action_0/segment_000012,user_16,0,user_16_action_0,12,12,0,o,182,user_16/action_0,16,test,40
user_16/action_0/user_16_action_0/segment_000013,user_16,0,user_16_action_0,13,13,0,i,193,user_16/action_0,16,test,34
user_16/action_0/user_16_action_0/segment_000014,user_16,0,user_16_action_0,14,14,0,d,218,user_16/action_0,16,test,29
user_16/action_0/user_16_action_0/segment_000015,user_16,0,user_16_action_0,15,15,0,h,217,user_16/action_0,16,test,33
user_16/action_0/user_16_action_0/segment_000016,user_16,0,user_16_action_0,16,16,0,w,204,user_16/action_0,16,test,48
user_16/action_0/user_16_action_0/segment_000017,user_16,0,user_16_action_0,17,17,0,q,220,user_16/action_0,16,test,42
user_16/action_0/user_16_action_0/segment_000018,user_16,0,user_16_action_0,18,18,0,a,206,user_16/action_0,16,test,26
user_16/action_0/user_16_action_0/segment_000019,user_16,0,user_16_action_0,19,19,0,p,224,user_16/action_0,16,test,41
user_16/action_0/user_16_action_0/segment_000020,user_16,0,user_16_action_0,20,20,0,k,220,user_16/action_0,16,test,36
user_16/action_0/user_16_action_0/segment_000021,user_16,0,user_16_action_0,21,21,0,v,148,user_16/action_0,16,test,47
user_16/action_0/user_16_action_0/segment_000022,user_16,0,user_16_action_0,22,22,1,T,193,user_16/action_0,16,test,19
user_16/action_0/user_16_action_0/segment_000023,user_16,0,user_16_action_0,23,23,1,F,245,user_16/action_0,16,test,5
user_16/action_0/user_16_action_0/segment_000024,user_16,0,user_16_action_0,24,24,1,J,205,user_16/action_0,16,test,9
user_16/action_0/user_16_action_0/segment_000025,user_16,0,user_16_action_0,25,25,1,B,288,user_16/action_0,16,test,1
user_16/action_0/user_16_action_0/segment_000026,user_16,0,user_16_action_0,26,26,1,X,216,user_16/action_0,16,test,23
user_16/action_0/user_16_action_0/segment_000027,user_16,0,user_16_action_0,27,27,1,E,265,user_16/action_0,16,test,4
user_16/action_0/user_16_action_0/segment_000028,user_16,0,user_16_action_0,28,28,1,U,184,user_16/action_0,16,test,20
user_16/action_0/user_16_action_0/segment_000029,user_16,0,user_16_action_0,29,29,1,N,219,user_16/action_0,16,test,13
user_16/action_0/user_16_action_0/segment_000030,user_16,0,user_16_action_0,30,30,1,M,246,user_16/action_0,16,test,12
user_16/action_0/user_16_action_0/segment_000031,user_16,0,user_16_action_0,31,31,1,G,260,user_16/action_0,16,test,6
user_16/action_0/user_16_action_0/segment_000032,user_16,0,user_16_action_0,32,32,1,Z,179,user_16/action_0,16,test,25
user_16/action_0/user_16_action_0/segment_000033,user_16,0,user_16_action_0,33,33,1,Y,253,user_16/action_0,16,test,24
user_16/action_0/user_16_action_0/segment_000034,user_16,0,user_16_action_0,34,34,1,R,271,user_16/action_0,16,test,17
user_16/action_0/user_16_action_0/segment_000035,user_16,0,user_16_action_0,35,35,1,C,171,user_16/action_0,16,test,2
user_16/action_0/user_16_action_0/segment_000036,user_16,0,user_16_action_0,36,36,1,O,232,user_16/action_0,16,test,14
user_16/action_0/user_16_action_0/segment_000037,user_16,0,user_16_action_0,37,37,1,I,233,user_16/action_0,16,test,8
user_16/action_0/user_16_action_0/segment_000038,user_16,0,user_16_action_0,38,38,1,D,240,user_16/action_0,16,test,3
user_16/action_0/user_16_action_0/segment_000039,user_16,0,user_16_action_0,39,39,1,H,271,user_16/action_0,16,test,7
user_16/action_0/user_16_action_0/segment_000040,user_16,0,user_16_action_0,40,40,1,W,258,user_16/action_0,16,test,22
user_16/action_0/user_16_action_0/segment_000041,user_16,0,user_16_action_0,41,41,1,Q,258,user_16/action_0,16,test,16
user_16/action_0/user_16_action_0/segment_000042,user_16,0,user_16_action_0,42,42,1,A,273,user_16/action_0,16,test,0
user_16/action_0/user_16_action_0/segment_000043,user_16,0,user_16_action_0,43,43,1,P,273,user_16/action_0,16,test,15
user_16/action_0/user_16_action_0/segment_000044,user_16,0,user_16_action_0,44,44,1,K,305,user_16/action_0,16,test,10
user_16/action_0/user_16_action_0/segment_000045,user_16,0,user_16_action_0,45,45,1,V,192,user_16/action_0,16,test,21
user_16/action_0/user_16_action_0/segment_000046,user_16,0,user_16_action_0,46,46,2,v,157,user_16/action_0,16,test,47
user_16/action_0/user_16_action_0/segment_000047,user_16,0,user_16_action_0,47,47,2,a,207,user_16/action_0,16,test,26
user_16/action_0/user_16_action_0/segment_000048,user_16,0,user_16_action_0,48,48,2,k,211,user_16/action_0,16,test,36
user_16/action_0/user_16_action_0/segment_000049,user_16,0,user_16_action_0,49,49,2,s,186,user_16/action_0,16,test,44
user_16/action_0/user_16_action_0/segment_000050,user_16,0,user_16_action_0,50,50,2,b,216,user_16/action_0,16,test,27
user_16/action_0/user_16_action_0/segment_000051,user_16,0,user_16_action_0,51,51,2,t,197,user_16/action_0,16,test,45
user_16/action_0/user_16_action_0/segment_000052,user_16,0,user_16_action_0,52,52,2,u,189,user_16/action_0,16,test,46
user_16/action_0/user_16_action_0/segment_000053,user_16,0,user_16_action_0,53,53,2,e,184,user_16/action_0,16,test,30
user_16/action_0/user_16_action_0/segment_000054,user_16,0,user_16_action_0,54,54,2,n,188,user_16/action_0,16,test,39
user_16/action_0/user_16_action_0/segment_000055,user_16,0,user_16_action_0,55,55,2,l,147,user_16/action_0,16,test,37
user_16/action_0/user_16_action_0/segment_000056,user_16,0,user_16_action_0,56,56,2,j,203,user_16/action_0,16,test,35
user_16/action_0/user_16_action_0/segment_000057,user_16,0,user_16_action_0,57,57,2,g,229,user_16/action_0,16,test,32
user_16/action_0/user_16_action_0/segment_000058,user_16,0,user_16_action_0,58,58,2,d,224,user_16/action_0,16,test,29
user_16/action_0/user_16_action_0/segment_000059,user_16,0,user_16_action_0,59,59,2,o,205,user_16/action_0,16,test,40
user_16/action_0/user_16_action_0/segment_000060,user_16,0,user_16_action_0,60,60,2,p,222,user_16/action_0,16,test,41
user_16/action_0/user_16_action_0/segment_000061,user_16,0,user_16_action_0,61,61,2,y,206,user_16/action_0,16,test,50
user_16/action_0/user_16_action_0/segment_000062,user_16,0,user_16_action_0,62,62,2,c,164,user_16/action_0,16,test,28
user_16/action_0/user_16_action_0/segment_000063,user_16,0,user_16_action_0,63,63,2,f,210,user_16/action_0,16,test,31
user_16/action_0/user_16_action_0/segment_000064,user_16,0,user_16_action_0,64,64,2,i,174,user_16/action_0,16,test,34
user_16/action_0/user_16_action_0/segment_000065,user_16,0,user_16_action_0,65,65,2,w,222,user_16/action_0,16,test,48
user_16/action_0/user_16_action_0/segment_000066,user_16,0,user_16_action_0,66,66,2,r,188,user_16/action_0,16,test,43
user_16/action_0/user_16_action_0/segment_000067,user_16,0,user_16_action_0,67,67,2,h,218,user_16/action_0,16,test,33
user_16/action_0/user_16_action_0/segment_000068,user_16,0,user_16_action_0,68,68,2,z,168,user_16/action_0,16,test,51
user_16/action_0/user_16_action_0/segment_000069,user_16,0,user_16_action_0,69,69,3,A,249,user_16/action_0,16,test,0
user_16/action_0/user_16_action_0/segment_000070,user_16,0,user_16_action_0,70,70,3,K,259,user_16/action_0,16,test,10
user_16/action_0/user_16_action_0/segment_000071,user_16,0,user_16_action_0,71,71,3,S,215,user_16/action_0,16,test,18
user_16/action_0/user_16_action_0/segment_000072,user_16,0,user_16_action_0,72,72,3,B,287,user_16/action_0,16,test,1
user_16/action_0/user_16_action_0/segment_000073,user_16,0,user_16_action_0,73,73,3,T,198,user_16/action_0,16,test,19
user_16/action_0/user_16_action_0/segment_000074,user_16,0,user_16_action_0,74,74,3,U,198,user_16/action_0,16,test,20
user_16/action_0/user_16_action_0/segment_000075,user_16,0,user_16_action_0,75,75,3,E,267,user_16/action_0,16,test,4
user_16/action_0/user_16_action_0/segment_000076,user_16,0,user_16_action_0,76,76,3,N,231,user_16/action_0,16,test,13
user_16/action_0/user_16_action_0/segment_000077,user_16,0,user_16_action_0,77,77,3,L,154,user_16/action_0,16,test,11
user_16/action_0/user_16_action_0/segment_000078,user_16,0,user_16_action_0,78,78,3,J,199,user_16/action_0,16,test,9
user_16/action_0/user_16_action_0/segment_000079,user_16,0,user_16_action_0,79,79,3,G,232,user_16/action_0,16,test,6
user_16/action_0/user_16_action_0/segment_000080,user_16,0,user_16_action_0,80,80,3,D,247,user_16/action_0,16,test,3
user_16/action_0/user_16_action_0/segment_000081,user_16,0,user_16_action_0,81,81,3,O,245,user_16/action_0,16,test,14
user_16/action_0/user_16_action_0/segment_000082,user_16,0,user_16_action_0,82,82,3,P,250,user_16/action_0,16,test,15
user_16/action_0/user_16_action_0/segment_000083,user_16,0,user_16_action_0,83,83,3,Y,254,user_16/action_0,16,test,24
user_16/action_0/user_16_action_0/segment_000084,user_16,0,user_16_action_0,84,84,3,C,203,user_16/action_0,16,test,2
user_16/action_0/user_16_action_0/segment_000085,user_16,0,user_16_action_0,85,85,3,F,263,user_16/action_0,16,test,5
user_16/action_0/user_16_action_0/segment_000086,user_16,0,user_16_action_0,86,86,3,I,214,user_16/action_0,16,test,8
user_16/action_0/user_16_action_0/segment_000087,user_16,0,user_16_action_0,87,87,3,W,268,user_16/action_0,16,test,22
user_16/action_0/user_16_action_0/segment_000088,user_16,0,user_16_action_0,88,88,3,R,274,user_16/action_0,16,test,17
user_16/action_0/user_16_action_0/segment_000089,user_16,0,user_16_action_0,89,89,3,Z,200,user_16/action_0,16,test,25
user_17/action_0/user_17_action_0/segment_000000,user_17,0,user_17_action_0,0,0,0,t,113,user_17/action_0,17,train,45
user_17/action_0/user_17_action_0/segment_000001,user_17,0,user_17_action_0,1,1,0,e,151,user_17/action_0,17,train,30
user_17/action_0/user_17_action_0/segment_000002,user_17,0,user_17_action_0,2,2,0,n,65,user_17/action_0,17,train,39
user_17/action_0/user_17_action_0/segment_000003,user_17,0,user_17_action_0,3,3,0,m,283,user_17/action_0,17,train,38
user_17/action_0/user_17_action_0/segment_000004,user_17,0,user_17_action_0,4,4,0,g,360,user_17/action_0,17,train,32
user_17/action_0/user_17_action_0/segment_000005,user_17,0,user_17_action_0,5,5,0,z,245,user_17/action_0,17,train,51
user_17/action_0/user_17_action_0/segment_000006,user_17,0,user_17_action_0,6,6,0,c,143,user_17/action_0,17,train,28
user_17/action_0/user_17_action_0/segment_000007,user_17,0,user_17_action_0,7,7,0,o,120,user_17/action_0,17,train,40
user_17/action_0/user_17_action_0/segment_000008,user_17,0,user_17_action_0,8,8,0,i,140,user_17/action_0,17,train,34
user_17/action_0/user_17_action_0/segment_000009,user_17,0,user_17_action_0,9,9,0,d,395,user_17/action_0,17,train,29
user_17/action_0/user_17_action_0/segment_000010,user_17,0,user_17_action_0,10,10,0,h,130,user_17/action_0,17,train,33
user_17/action_0/user_17_action_0/segment_000011,user_17,0,user_17_action_0,11,11,0,w,168,user_17/action_0,17,train,48
user_17/action_0/user_17_action_0/segment_000012,user_17,0,user_17_action_0,12,12,0,q,143,user_17/action_0,17,train,42
user_17/action_0/user_17_action_0/segment_000013,user_17,0,user_17_action_0,13,13,0,a,172,user_17/action_0,17,train,26
user_17/action_0/user_17_action_0/segment_000014,user_17,0,user_17_action_0,14,14,0,v,287,user_17/action_0,17,train,47
user_17/action_0/user_17_action_0/segment_000015,user_17,0,user_17_action_0,15,15,1,X,126,user_17/action_0,17,train,23
user_17/action_0/user_17_action_0/segment_000016,user_17,0,user_17_action_0,16,16,1,E,297,user_17/action_0,17,train,4
user_17/action_0/user_17_action_0/segment_000017,user_17,0,user_17_action_0,17,17,1,U,173,user_17/action_0,17,train,20
user_17/action_0/user_17_action_0/segment_000018,user_17,0,user_17_action_0,18,18,1,N,119,user_17/action_0,17,train,13
user_17/action_0/user_17_action_0/segment_000019,user_17,0,user_17_action_0,19,19,1,M,185,user_17/action_0,17,train,12
user_17/action_0/user_17_action_0/segment_000020,user_17,0,user_17_action_0,20,20,1,G,323,user_17/action_0,17,train,6
user_17/action_0/user_17_action_0/segment_000021,user_17,0,user_17_action_0,21,21,1,Z,317,user_17/action_0,17,train,25
user_17/action_0/user_17_action_0/segment_000022,user_17,0,user_17_action_0,22,22,1,Y,122,user_17/action_0,17,train,24
user_17/action_0/user_17_action_0/segment_000023,user_17,0,user_17_action_0,23,23,1,R,468,user_17/action_0,17,train,17
user_17/action_0/user_17_action_0/segment_000024,user_17,0,user_17_action_0,24,24,1,C,61,user_17/action_0,17,train,2
user_17/action_0/user_17_action_0/segment_000025,user_17,0,user_17_action_0,25,25,1,O,447,user_17/action_0,17,train,14
user_17/action_0/user_17_action_0/segment_000026,user_17,0,user_17_action_0,26,26,1,D,119,user_17/action_0,17,train,3
user_17/action_0/user_17_action_0/segment_000027,user_17,0,user_17_action_0,27,27,1,H,184,user_17/action_0,17,train,7
user_17/action_0/user_17_action_0/segment_000028,user_17,0,user_17_action_0,28,28,1,W,96,user_17/action_0,17,train,22
user_17/action_0/user_17_action_0/segment_000029,user_17,0,user_17_action_0,29,29,1,Q,162,user_17/action_0,17,train,16
user_17/action_0/user_17_action_0/segment_000030,user_17,0,user_17_action_0,30,30,1,A,173,user_17/action_0,17,train,0
user_17/action_0/user_17_action_0/segment_000031,user_17,0,user_17_action_0,31,31,1,P,181,user_17/action_0,17,train,15
user_17/action_0/user_17_action_0/segment_000032,user_17,0,user_17_action_0,32,32,1,K,116,user_17/action_0,17,train,10
user_17/action_0/user_17_action_0/segment_000033,user_17,0,user_17_action_0,33,33,1,V,200,user_17/action_0,17,train,21
user_18/action_0/user_18_action_0/segment_000000,user_18,0,user_18_action_0,0,0,0,l,294,user_18/action_0,18,train,37
user_18/action_0/user_18_action_0/segment_000001,user_18,0,user_18_action_0,1,1,0,t,209,user_18/action_0,18,train,45
user_18/action_0/user_18_action_0/segment_000002,user_18,0,user_18_action_0,2,2,0,f,304,user_18/action_0,18,train,31
user_18/action_0/user_18_action_0/segment_000003,user_18,0,user_18_action_0,3,3,0,j,339,user_18/action_0,18,train,35
user_18/action_0/user_18_action_0/segment_000004,user_18,0,user_18_action_0,4,4,0,b,239,user_18/action_0,18,train,27
user_18/action_0/user_18_action_0/segment_000005,user_18,0,user_18_action_0,5,5,0,x,238,user_18/action_0,18,train,49
user_18/action_0/user_18_action_0/segment_000006,user_18,0,user_18_action_0,6,6,0,e,190,user_18/action_0,18,train,30
user_18/action_0/user_18_action_0/segment_000007,user_18,0,user_18_action_0,7,7,0,u,216,user_18/action_0,18,train,46
user_18/action_0/user_18_action_0/segment_000008,user_18,0,user_18_action_0,8,8,0,n,233,user_18/action_0,18,train,39
user_18/action_0/user_18_action_0/segment_000009,user_18,0,user_18_action_0,9,9,0,m,284,user_18/action_0,18,train,38
user_18/action_0/user_18_action_0/segment_000010,user_18,0,user_18_action_0,10,10,0,g,260,user_18/action_0,18,train,32
user_18/action_0/user_18_action_0/segment_000011,user_18,0,user_18_action_0,11,11,0,z,220,user_18/action_0,18,train,51
user_18/action_0/user_18_action_0/segment_000012,user_18,0,user_18_action_0,12,12,0,y,249,user_18/action_0,18,train,50
user_18/action_0/user_18_action_0/segment_000013,user_18,0,user_18_action_0,13,13,0,r,175,user_18/action_0,18,train,43
user_18/action_0/user_18_action_0/segment_000014,user_18,0,user_18_action_0,14,14,0,c,152,user_18/action_0,18,train,28
user_18/action_0/user_18_action_0/segment_000015,user_18,0,user_18_action_0,15,15,0,o,206,user_18/action_0,18,train,40
user_18/action_0/user_18_action_0/segment_000016,user_18,0,user_18_action_0,16,16,0,i,296,user_18/action_0,18,train,34
user_18/action_0/user_18_action_0/segment_000017,user_18,0,user_18_action_0,17,17,0,d,242,user_18/action_0,18,train,29
user_18/action_0/user_18_action_0/segment_000018,user_18,0,user_18_action_0,18,18,0,h,244,user_18/action_0,18,train,33
user_18/action_0/user_18_action_0/segment_000019,user_18,0,user_18_action_0,19,19,0,w,315,user_18/action_0,18,train,48
user_18/action_0/user_18_action_0/segment_000020,user_18,0,user_18_action_0,20,20,0,q,273,user_18/action_0,18,train,42
user_18/action_0/user_18_action_0/segment_000021,user_18,0,user_18_action_0,21,21,0,a,242,user_18/action_0,18,train,26
user_18/action_0/user_18_action_0/segment_000022,user_18,0,user_18_action_0,22,22,0,p,292,user_18/action_0,18,train,41
user_18/action_0/user_18_action_0/segment_000023,user_18,0,user_18_action_0,23,23,0,k,294,user_18/action_0,18,train,36
user_18/action_0/user_18_action_0/segment_000024,user_18,0,user_18_action_0,24,24,0,v,189,user_18/action_0,18,train,47
user_18/action_0/user_18_action_0/segment_000025,user_18,0,user_18_action_0,25,25,1,T,258,user_18/action_0,18,train,19
user_18/action_0/user_18_action_0/segment_000026,user_18,0,user_18_action_0,26,26,1,F,331,user_18/action_0,18,train,5
user_18/action_0/user_18_action_0/segment_000027,user_18,0,user_18_action_0,27,27,1,J,165,user_18/action_0,18,train,9
user_18/action_0/user_18_action_0/segment_000028,user_18,0,user_18_action_0,28,28,1,B,319,user_18/action_0,18,train,1
user_18/action_0/user_18_action_0/segment_000029,user_18,0,user_18_action_0,29,29,1,X,275,user_18/action_0,18,train,23
user_18/action_0/user_18_action_0/segment_000030,user_18,0,user_18_action_0,30,30,1,E,521,user_18/action_0,18,train,4
user_18/action_0/user_18_action_0/segment_000031,user_18,0,user_18_action_0,31,31,1,U,246,user_18/action_0,18,train,20
user_18/action_0/user_18_action_0/segment_000032,user_18,0,user_18_action_0,32,32,1,N,327,user_18/action_0,18,train,13
user_18/action_0/user_18_action_0/segment_000033,user_18,0,user_18_action_0,33,33,1,M,383,user_18/action_0,18,train,12
user_18/action_0/user_18_action_0/segment_000034,user_18,0,user_18_action_0,34,34,1,G,357,user_18/action_0,18,train,6
user_18/action_0/user_18_action_0/segment_000035,user_18,0,user_18_action_0,35,35,1,Z,302,user_18/action_0,18,train,25
user_18/action_0/user_18_action_0/segment_000036,user_18,0,user_18_action_0,36,36,1,Y,388,user_18/action_0,18,train,24
user_18/action_0/user_18_action_0/segment_000037,user_18,0,user_18_action_0,37,37,1,R,375,user_18/action_0,18,train,17
user_18/action_0/user_18_action_0/segment_000038,user_18,0,user_18_action_0,38,38,1,C,242,user_18/action_0,18,train,2
user_18/action_0/user_18_action_0/segment_000039,user_18,0,user_18_action_0,39,39,1,O,285,user_18/action_0,18,train,14
user_18/action_0/user_18_action_0/segment_000040,user_18,0,user_18_action_0,40,40,1,D,322,user_18/action_0,18,train,3
user_18/action_0/user_18_action_0/segment_000041,user_18,0,user_18_action_0,41,41,1,H,453,user_18/action_0,18,train,7
user_18/action_0/user_18_action_0/segment_000042,user_18,0,user_18_action_0,42,42,1,W,375,user_18/action_0,18,train,22
user_18/action_0/user_18_action_0/segment_000043,user_18,0,user_18_action_0,43,43,1,Q,442,user_18/action_0,18,train,16
user_18/action_0/user_18_action_0/segment_000044,user_18,0,user_18_action_0,44,44,1,P,323,user_18/action_0,18,train,15
user_18/action_0/user_18_action_0/segment_000045,user_18,0,user_18_action_0,45,45,1,K,412,user_18/action_0,18,train,10
user_18/action_0/user_18_action_0/segment_000046,user_18,0,user_18_action_0,46,46,1,V,221,user_18/action_0,18,train,21
user_18/action_0/user_18_action_0/segment_000047,user_18,0,user_18_action_0,47,47,2,e,230,user_18/action_0,18,train,30
user_18/action_0/user_18_action_0/segment_000048,user_18,0,user_18_action_0,48,48,2,j,287,user_18/action_0,18,train,35
user_18/action_0/user_18_action_0/segment_000049,user_18,0,user_18_action_0,49,49,2,z,226,user_18/action_0,18,train,51
user_18/action_0/user_18_action_0/segment_000050,user_18,0,user_18_action_0,50,50,2,d,268,user_18/action_0,18,train,29
user_18/action_0/user_18_action_0/segment_000051,user_18,0,user_18_action_0,51,51,2,o,213,user_18/action_0,18,train,40
user_18/action_0/user_18_action_0/segment_000052,user_18,0,user_18_action_0,52,52,2,w,255,user_18/action_0,18,train,48
user_18/action_0/user_18_action_0/segment_000053,user_18,0,user_18_action_0,53,53,2,q,324,user_18/action_0,18,train,42
user_18/action_0/user_18_action_0/segment_000054,user_18,0,user_18_action_0,54,54,2,x,237,user_18/action_0,18,train,49
user_18/action_0/user_18_action_0/segment_000055,user_18,0,user_18_action_0,55,55,2,m,271,user_18/action_0,18,train,38
user_18/action_0/user_18_action_0/segment_000056,user_18,0,user_18_action_0,56,56,2,u,255,user_18/action_0,18,train,46
user_18/action_0/user_18_action_0/segment_000057,user_18,0,user_18_action_0,57,57,2,n,236,user_18/action_0,18,train,39
user_18/action_0/user_18_action_0/segment_000058,user_18,0,user_18_action_0,58,58,2,p,281,user_18/action_0,18,train,41
user_18/action_0/user_18_action_0/segment_000059,user_18,0,user_18_action_0,59,59,2,r,258,user_18/action_0,18,train,43
user_18/action_0/user_18_action_0/segment_000060,user_18,0,user_18_action_0,60,60,2,a,275,user_18/action_0,18,train,26
user_18/action_0/user_18_action_0/segment_000061,user_18,0,user_18_action_0,61,61,2,c,197,user_18/action_0,18,train,28
user_18/action_0/user_18_action_0/segment_000062,user_18,0,user_18_action_0,62,62,2,s,209,user_18/action_0,18,train,44
user_18/action_0/user_18_action_0/segment_000063,user_18,0,user_18_action_0,63,63,2,f,316,user_18/action_0,18,train,31
user_18/action_0/user_18_action_0/segment_000064,user_18,0,user_18_action_0,64,64,2,g,274,user_18/action_0,18,train,32
user_18/action_0/user_18_action_0/segment_000065,user_18,0,user_18_action_0,65,65,2,b,352,user_18/action_0,18,train,27
user_18/action_0/user_18_action_0/segment_000066,user_18,0,user_18_action_0,66,66,2,l,226,user_18/action_0,18,train,37
user_18/action_0/user_18_action_0/segment_000067,user_18,0,user_18_action_0,67,67,2,k,334,user_18/action_0,18,train,36
user_18/action_0/user_18_action_0/segment_000068,user_18,0,user_18_action_0,68,68,2,h,294,user_18/action_0,18,train,33
user_18/action_0/user_18_action_0/segment_000069,user_18,0,user_18_action_0,69,69,2,v,206,user_18/action_0,18,train,47
user_18/action_0/user_18_action_0/segment_000070,user_18,0,user_18_action_0,70,70,3,E,457,user_18/action_0,18,train,4
user_18/action_0/user_18_action_0/segment_000071,user_18,0,user_18_action_0,71,71,3,J,250,user_18/action_0,18,train,9
user_18/action_0/user_18_action_0/segment_000072,user_18,0,user_18_action_0,72,72,3,Z,276,user_18/action_0,18,train,25
user_18/action_0/user_18_action_0/segment_000073,user_18,0,user_18_action_0,73,73,3,D,313,user_18/action_0,18,train,3
user_18/action_0/user_18_action_0/segment_000074,user_18,0,user_18_action_0,74,74,3,O,250,user_18/action_0,18,train,14
user_18/action_0/user_18_action_0/segment_000075,user_18,0,user_18_action_0,75,75,3,W,322,user_18/action_0,18,train,22
