variant,l1_init,topology,fusion,architecture_case,layer,state,support,aggregation,count,mean,std
postencode_mask,pretrained_frozen,dense,off,B,l1,pre_reset,valid,fixed250_ordered_mean,3,0.7422179468135351,0.008271472993763037
postencode_mask,pretrained_frozen,dense,off,B,l1,pre_reset,window,whole_mean,3,0.5299443815987933,0.006766007552549919
postencode_mask,pretrained_frozen,dense,off,B,l1,pre_reset,window,fixed250_ordered_mean,3,0.7319137833843715,0.007624766454642008
postencode_mask,pretrained_frozen,dense,off,B,l1,communication,valid,whole_mean,3,0.5083940841293783,0.043631670729249734
postencode_mask,pretrained_frozen,dense,off,B,l1,communication,valid,fixed250_ordered_mean,3,0.6615578865578866,0.044853581708060634
postencode_mask,pretrained_frozen,dense,off,B,l1,communication,valid,whole_count,3,0.5355825887075887,0.0665590064092506
postencode_mask,pretrained_frozen,dense,off,B,l1,communication,valid,fixed250_count,3,0.6794674211953623,0.05446034222379544
postencode_mask,pretrained_frozen,dense,off,B,l1,communication,window,whole_mean,3,0.5258692696192696,0.06583404283377808
postencode_mask,pretrained_frozen,dense,off,B,l1,communication,window,fixed250_ordered_mean,3,0.6702944794856559,0.05805654533979248
postencode_mask,pretrained_frozen,dense,off,B,l1,communication,window,whole_count,3,0.5258692696192696,0.06583404283377808
postencode_mask,pretrained_frozen,dense,off,B,l1,communication,window,fixed250_count,3,0.6702944794856559,0.05805654533979248
postencode_mask,pretrained_frozen,dense,off,B,rsnn,pre_reset,valid,whole_mean,3,0.3809664328046682,0.04780363351668507
postencode_mask,pretrained_frozen,dense,off,B,rsnn,pre_reset,valid,fixed250_ordered_mean,3,0.4533787631214102,0.011146443100407563
postencode_mask,pretrained_frozen,dense,off,B,rsnn,pre_reset,window,whole_mean,3,0.4000943636973049,0.025370458301023104
postencode_mask,pretrained_frozen,dense,off,B,rsnn,pre_reset,window,fixed250_ordered_mean,3,0.3988696828770357,0.004312356375752477
postencode_mask,pretrained_frozen,dense,off,B,rsnn,communication,valid,whole_mean,3,0.3725629218276277,0.025862181897526558
postencode_mask,pretrained_frozen,dense,off,B,rsnn,communication,valid,fixed250_ordered_mean,3,0.46753517452046855,0.016256244712035562
postencode_mask,pretrained_frozen,dense,off,B,rsnn,communication,valid,whole_count,3,0.40766902623520274,0.038600556116652834
postencode_mask,pretrained_frozen,dense,off,B,rsnn,communication,valid,fixed250_count,3,0.4537877835671953,0.03477688154433911
postencode_mask,pretrained_frozen,dense,off,B,rsnn,communication,window,whole_mean,3,0.38763111888111895,0.037109391314712505
postencode_mask,pretrained_frozen,dense,off,B,rsnn,communication,window,fixed250_ordered_mean,3,0.3850514001249295,0.01860492460795448
postencode_mask,pretrained_frozen,dense,off,B,rsnn,communication,window,whole_count,3,0.38763111888111895,0.037109391314712505
postencode_mask,pretrained_frozen,dense,off,B,rsnn,communication,window,fixed250_count,3,0.3850514001249295,0.01860492460795448
postencode_mask,pretrained_frozen,dense,off,B,readout,pre_reset,valid,whole_mean,3,0.3809664328046682,0.04780363351668507
postencode_mask,pretrained_frozen,dense,off,B,readout,pre_reset,valid,fixed250_ordered_mean,3,0.4533787631214102,0.011146443100407563
postencode_mask,pretrained_frozen,dense,off,B,readout,pre_reset,window,whole_mean,3,0.4000943636973049,0.025370458301023104
postencode_mask,pretrained_frozen,dense,off,B,readout,pre_reset,window,fixed250_ordered_mean,3,0.3988696828770357,0.004312356375752477
postencode_mask,pretrained_frozen,dense,off,B,readout,communication,valid,whole_mean,3,0.3725629218276277,0.025862181897526558
postencode_mask,pretrained_frozen,dense,off,B,readout,communication,valid,fixed250_ordered_mean,3,0.46753517452046855,0.016256244712035562
postencode_mask,pretrained_frozen,dense,off,B,readout,communication,valid,whole_count,3,0.40766902623520274,0.038600556116652834
postencode_mask,pretrained_frozen,dense,off,B,readout,communication,valid,fixed250_count,3,0.4537877835671953,0.03477688154433911
postencode_mask,pretrained_frozen,dense,off,B,readout,communication,window,whole_mean,3,0.38763111888111895,0.037109391314712505
postencode_mask,pretrained_frozen,dense,off,B,readout,communication,window,fixed250_ordered_mean,3,0.3850514001249295,0.01860492460795448
postencode_mask,pretrained_frozen,dense,off,B,readout,communication,window,whole_count,3,0.38763111888111895,0.037109391314712505
postencode_mask,pretrained_frozen,dense,off,B,readout,communication,window,fixed250_count,3,0.3850514001249295,0.01860492460795448
original,pretrained_frozen,dense,on,D,l1,pre_reset,valid,whole_mean,3,0.5190135708518061,0.013879907284409618
original,pretrained_frozen,dense,on,D,l1,pre_reset,valid,fixed250_ordered_mean,3,0.6793955295793531,0.021329178726454234
original,pretrained_frozen,dense,on,D,l1,pre_reset,window,whole_mean,3,0.5758473212517331,0.02562823959603142
original,pretrained_frozen,dense,on,D,l1,pre_reset,window,fixed250_ordered_mean,3,0.680366780550604,0.012251153408430866
original,pretrained_frozen,dense,on,D,l1,communication,valid,whole_mean,3,0.42057223821929707,0.03108026743264406
original,pretrained_frozen,dense,on,D,l1,communication,valid,fixed250_ordered_mean,3,0.6025042087542088,0.023340602949834897
original,pretrained_frozen,dense,on,D,l1,communication,valid,whole_count,3,0.4766412713103889,0.016232047248011753
original,pretrained_frozen,dense,on,D,l1,communication,valid,fixed250_count,3,0.638188207489678,0.028817801455853057
original,pretrained_frozen,dense,on,D,l1,communication,window,whole_mean,3,0.47092022220698687,0.017374675946193855
original,pretrained_frozen,dense,on,D,l1,communication,window,fixed250_ordered_mean,3,0.6397252121516828,0.025577252569375868
original,pretrained_frozen,dense,on,D,l1,communication,window,whole_count,3,0.47092022220698687,0.017374675946193855
original,pretrained_frozen,dense,on,D,l1,communication,window,fixed250_count,3,0.6397252121516828,0.025577252569375868
original,pretrained_frozen,dense,on,D,rsnn,pre_reset,valid,whole_mean,3,0.4113804428142663,0.04193810487420503
original,pretrained_frozen,dense,on,D,rsnn,pre_reset,valid,fixed250_ordered_mean,3,0.5115242736566267,0.03254627284967112
original,pretrained_frozen,dense,on,D,rsnn,pre_reset,window,whole_mean,3,0.39712328793211144,0.04338832595055688
original,pretrained_frozen,dense,on,D,rsnn,pre_reset,window,fixed250_ordered_mean,3,0.4575036279080396,0.03603214150519568
original,pretrained_frozen,dense,on,D,rsnn,communication,valid,whole_mean,3,0.3701466017642488,0.03350854938921954
original,pretrained_frozen,dense,on,D,rsnn,communication,valid,fixed250_ordered_mean,3,0.47152239780916244,0.01023080107099208
original,pretrained_frozen,dense,on,D,rsnn,communication,valid,whole_count,3,0.39092737328031446,0.05769736781446055
original,pretrained_frozen,dense,on,D,rsnn,communication,valid,fixed250_count,3,0.5051008291817115,0.019343344785858498
original,pretrained_frozen,dense,on,D,rsnn,communication,window,whole_mean,3,0.31397801544860365,0.014448105143360803
original,pretrained_frozen,dense,on,D,rsnn,communication,window,fixed250_ordered_mean,3,0.402240399850694,0.01087895515746018
original,pretrained_frozen,dense,on,D,rsnn,communication,window,whole_count,3,0.31397801544860365,0.014448105143360803
original,pretrained_frozen,dense,on,D,rsnn,communication,window,fixed250_count,3,0.402240399850694,0.01087895515746018
original,pretrained_frozen,dense,on,D,readout,pre_reset,valid,whole_mean,3,0.38696000350412113,0.018109722587168076
original,pretrained_frozen,dense,on,D,readout,pre_reset,valid,fixed250_ordered_mean,3,0.48563396026631317,0.009457171099775568
original,pretrained_frozen,dense,on,D,readout,pre_reset,window,whole_mean,3,0.3887424870880753,0.06624864335822074
original,pretrained_frozen,dense,on,D,readout,pre_reset,window,fixed250_ordered_mean,3,0.46713715206362255,0.02695906577267352
original,pretrained_frozen,dense,on,D,readout,communication,valid,whole_mean,3,0.4305088021999786,0.012273425452017817
original,pretrained_frozen,dense,on,D,readout,communication,valid,fixed250_ordered_mean,3,0.5077707219251337,0.037069063427592606
original,pretrained_frozen,dense,on,D,readout,communication,valid,whole_count,3,0.43434700511906393,0.039596049969429344
original,pretrained_frozen,dense,on,D,readout,communication,valid,fixed250_count,3,0.5045387890976126,0.03443063963454616
original,pretrained_frozen,dense,on,D,readout,communication,window,whole_mean,3,0.3828698942669531,0.033030354147966116
original,pretrained_frozen,dense,on,D,readout,communication,window,fixed250_ordered_mean,3,0.44146970268293795,0.01746081640791798
original,pretrained_frozen,dense,on,D,readout,communication,window,whole_count,3,0.3828698942669531,0.033030354147966116
original,pretrained_frozen,dense,on,D,readout,communication,window,fixed250_count,3,0.44146970268293795,0.01746081640791798
postencode_mask,pretrained_frozen,dense,on,D,l1,pre_reset,valid,whole_mean,3,0.5038299187196246,0.02633119232343351
postencode_mask,pretrained_frozen,dense,on,D,l1,pre_reset,valid,fixed250_ordered_mean,3,0.7422179468135351,0.008271472993763037
postencode_mask,pretrained_frozen,dense,on,D,l1,pre_reset,window,whole_mean,3,0.5299443815987933,0.006766007552549919
postencode_mask,pretrained_frozen,dense,on,D,l1,pre_reset,window,fixed250_ordered_mean,3,0.7319137833843715,0.007624766454642008
postencode_mask,pretrained_frozen,dense,on,D,l1,communication,valid,whole_mean,3,0.5083940841293783,0.043631670729249734
postencode_mask,pretrained_frozen,dense,on,D,l1,communication,valid,fixed250_ordered_mean,3,0.6615578865578866,0.044853581708060634
postencode_mask,pretrained_frozen,dense,on,D,l1,communication,valid,whole_count,3,0.5355825887075887,0.0665590064092506
postencode_mask,pretrained_frozen,dense,on,D,l1,communication,valid,fixed250_count,3,0.6794674211953623,0.05446034222379544
postencode_mask,pretrained_frozen,dense,on,D,l1,communication,window,whole_mean,3,0.5258692696192696,0.06583404283377808
postencode_mask,pretrained_frozen,dense,on,D,l1,communication,window,fixed250_ordered_mean,3,0.6702944794856559,0.05805654533979248
postencode_mask,pretrained_frozen,dense,on,D,l1,communication,window,whole_count,3,0.5258692696192696,0.06583404283377808
postencode_mask,pretrained_frozen,dense,on,D,l1,communication,window,fixed250_count,3,0.6702944794856559,0.05805654533979248
postencode_mask,pretrained_frozen,dense,on,D,rsnn,pre_reset,valid,whole_mean,3,0.4219750293279705,0.023716356555798315
postencode_mask,pretrained_frozen,dense,on,D,rsnn,pre_reset,valid,fixed250_ordered_mean,3,0.4606882360558831,0.04197456623374531
postencode_mask,pretrained_frozen,dense,on,D,rsnn,pre_reset,window,whole_mean,3,0.4148311451620275,0.006090678514135099
postencode_mask,pretrained_frozen,dense,on,D,rsnn,pre_reset,window,fixed250_ordered_mean,3,0.42454760653290063,0.0443998660272079
postencode_mask,pretrained_frozen,dense,on,D,rsnn,communication,valid,whole_mean,3,0.37551876228346814,0.036034490581832605
postencode_mask,pretrained_frozen,dense,on,D,rsnn,communication,valid,fixed250_ordered_mean,3,0.44640184842390723,0.058998421450564144
postencode_mask,pretrained_frozen,dense,on,D,rsnn,communication,valid,whole_count,3,0.3938433162697869,0.03969235679299451
postencode_mask,pretrained_frozen,dense,on,D,rsnn,communication,valid,fixed250_count,3,0.4614038671023965,0.050854689516073505
postencode_mask,pretrained_frozen,dense,on,D,rsnn,communication,window,whole_mean,3,0.3434023492847022,0.046605155072430446
postencode_mask,pretrained_frozen,dense,on,D,rsnn,communication,window,fixed250_ordered_mean,3,0.39057020049667107,0.0425534717809678
postencode_mask,pretrained_frozen,dense,on,D,rsnn,communication,window,whole_count,3,0.3434023492847022,0.046605155072430446
postencode_mask,pretrained_frozen,dense,on,D,rsnn,communication,window,fixed250_count,3,0.39057020049667107,0.0425534717809678
postencode_mask,pretrained_frozen,dense,on,D,readout,pre_reset,valid,whole_mean,3,0.39641046589575996,0.009456967881631553
postencode_mask,pretrained_frozen,dense,on,D,readout,pre_reset,valid,fixed250_ordered_mean,3,0.4558426459161753,0.05703524931286821
postencode_mask,pretrained_frozen,dense,on,D,readout,pre_reset,window,whole_mean,3,0.41155060217560213,0.00989610691790826
postencode_mask,pretrained_frozen,dense,on,D,readout,pre_reset,window,fixed250_ordered_mean,3,0.40328639905845787,0.05024643222296637
postencode_mask,pretrained_frozen,dense,on,D,readout,communication,valid,whole_mean,3,0.3901866515837104,0.037101468958555775
postencode_mask,pretrained_frozen,dense,on,D,readout,communication,valid,fixed250_ordered_mean,3,0.44329289310906955,0.059490169846992576
postencode_mask,pretrained_frozen,dense,on,D,readout,communication,valid,whole_count,3,0.41318825510001983,0.036491757713934495
postencode_mask,pretrained_frozen,dense,on,D,readout,communication,valid,fixed250_count,3,0.46142638679403386,0.05605946144297439
postencode_mask,pretrained_frozen,dense,on,D,readout,communication,window,whole_mean,3,0.3926865277968219,0.048286339220372024
postencode_mask,pretrained_frozen,dense,on,D,readout,communication,window,fixed250_ordered_mean,3,0.4070937028657617,0.04041329856777142
postencode_mask,pretrained_frozen,dense,on,D,readout,communication,window,whole_count,3,0.3926865277968219,0.048286339220372024
postencode_mask,pretrained_frozen,dense,on,D,readout,communication,window,fixed250_count,3,0.4070937028657617,0.04041329856777142
