model_kind,history_ms,anchor_type,anchor_value,layer,state,corr_mean_mean,corr_mean_std,corr_mean_count,cosine_mean_mean,cosine_mean_std,cosine_mean_count,normalized_l2_mean_mean,normalized_l2_mean_std,normalized_l2_mean_count
c2,1000,phase,0.75,L3,spike50,0.9641040904082117,0.015180668261448624,9,0.9807209431571989,0.008076272549859386,9,0.12301177580995391,0.036671178577773994,9
c2,1000,phase,0.75,L3,syn_current,0.9889407130241392,0.008349604969238585,9,0.9892583950203877,0.008082711426546766,9,0.08379838325560934,0.03514803554657146,9
c2,1000,phase,0.75,L3,pre_reset,0.9885535281610696,0.008804459074534433,9,0.9887591636973594,0.008676971885606172,9,0.08583221169890522,0.036547134194684826,9
c2,1000,phase,1.0,L1,spike50,0.9816930828109884,0.006854064719512301,9,0.982595089316787,0.0068250260770398,9,1073075370.3962743,2635981055.638445,9
c2,1000,phase,1.0,L1,syn_current,0.9999557068317126,9.327678422561332e-06,9,0.999960146080793,6.715771284761302e-06,9,0.01068545407298909,0.0009712130411608012,9
c2,1000,phase,1.0,L1,pre_reset,0.9974353645646268,0.0004044862429089243,9,0.9976918141812097,0.0002628743979497293,9,0.05554427353959428,0.0037056035733600006,9
c2,1000,phase,1.0,L2,spike50,0.9652322799121831,0.006077863027704508,9,0.9811691644389765,0.00484613613499009,9,0.16061734822418502,0.022688167801859945,9
c2,1000,phase,1.0,L2,syn_current,0.9857690079995423,0.0037814617692815996,9,0.9903330366772192,0.0021483079340418785,9,0.12106007752091529,0.01573552375737346,9
c2,1000,phase,1.0,L2,pre_reset,0.9831799076799452,0.005343147921456527,9,0.9887879573697036,0.002338417662323727,9,0.13126170073997703,0.016993645171268126,9
c2,1000,phase,1.0,L3,spike50,0.9258500605503804,0.021773318472682466,9,0.9613357499174481,0.010429177031374061,9,0.22736920140907607,0.03374543892072233,9
c2,1000,phase,1.0,L3,syn_current,0.9769446449934959,0.013798669722924537,9,0.9777368675252871,0.01309198749535996,9,0.1658757316269853,0.04407651972271138,9
c2,1000,phase,1.0,L3,pre_reset,0.9758961139408555,0.014619555892280983,9,0.9764213862292651,0.014314931236506628,9,0.1703984296332729,0.04608292390816326,9
c2,1000,stroke,mid_stroke,L1,spike50,0.9983905960344993,0.0006923297405192305,3,0.9985165445317046,0.0006614588149506978,3,0.016325048109340965,0.001818143191197636,3
c2,1000,stroke,stroke_end,L1,spike50,0.9956743622955555,0.0007231190946833749,3,0.9959848655204225,0.000674493696554282,3,0.0420031689649614,0.004249158072999742,3
c2,1000,stroke,mid_stroke,L1,syn_current,0.9999965381770783,6.364425679436602e-07,3,0.9999968670857298,4.5288746583364336e-07,3,0.0011941856447894,3.7135388894792796e-05,3
c2,1000,stroke,stroke_end,L1,syn_current,0.9999884305584453,2.475479765024722e-06,3,0.9999895707568269,1.8021940010454368e-06,3,0.003045004492724267,7.009396143953878e-05,3
c2,1000,stroke,mid_stroke,L1,pre_reset,0.9996523495660038,5.716128351797071e-05,3,0.9996850968545185,3.879159004364188e-05,3,0.008900392994443567,0.0005329586642297055,3
c2,1000,stroke,stroke_end,L1,pre_reset,0.9991455242340018,0.00022285626131006547,3,0.9992294123368654,0.00017121760974222246,3,0.019354682889001832,0.0022055115291268654,3
c2,1000,stroke,mid_stroke,L2,spike50,0.9962979798358399,0.00034456462380371485,3,0.9982369633166699,0.00021177990402622524,3,0.023296521925125897,0.0010662044957912198,3
c2,1000,stroke,stroke_end,L2,spike50,0.9906033712395604,0.000353745990093672,3,0.9955911173033639,0.0003902112488391894,3,0.05081979420424513,0.0020110082644855557,3
c2,1000,stroke,mid_stroke,L2,syn_current,0.9989094472932963,0.00022303950758184525,3,0.9991097280909278,0.00014512980229648876,3,0.016286058685590233,0.0003437776739642913,3
c2,1000,stroke,stroke_end,L2,syn_current,0.9967974299374203,0.0006830387923342666,3,0.9977456496351086,0.0003435312067223767,3,0.03614224060266117,0.002050707715138527,3
c2,1000,stroke,mid_stroke,L2,pre_reset,0.9989587029858668,0.0002782150347127816,3,0.9991139211091186,0.00015685988816241454,3,0.0164082739894464,0.000669851334234961,3
c2,1000,stroke,stroke_end,L2,pre_reset,0.9964614903587222,0.0009437755570528674,3,0.9974387141504671,0.0004464396559225438,3,0.0389893831946899,0.002110959160569648,3
c2,1000,stroke,mid_stroke,L3,spike50,0.9920909796530332,0.001971422338906415,3,0.9961839613344714,0.0005388483659357976,3,0.0338061982665872,0.002175335176572172,3
c2,1000,stroke,stroke_end,L3,spike50,0.982025868120799,0.0043136581316821085,3,0.9911280061786312,0.0011824881837292536,3,0.07070838509331323,0.005631725772075782,3
c2,1000,stroke,mid_stroke,L3,syn_current,0.9986074954755205,0.0007451974937727857,3,0.9986671502727456,0.0006874226244218216,3,0.019881934242106932,0.004887124321721121,3
c2,1000,stroke,stroke_end,L3,syn_current,0.9964291848894944,0.0015434541772783989,3,0.9965398715005135,0.0014593871413320766,3,0.04390540230747777,0.009197294329081637,3
c2,1000,stroke,mid_stroke,L3,pre_reset,0.9985468253866544,0.0007948025743063864,3,0.9985941749380466,0.0007550316446614742,3,0.020430008341518435,0.005156021132301688,3
c2,1000,stroke,stroke_end,L3,pre_reset,0.9963059187831117,0.0015528762843345437,3,0.9963812805725009,0.0015251904984038985,3,0.044877747298352304,0.009353198842065239,3
