fold,seed,epoch,layer,shift,mean_spikes_per_neuron_s,dead_neuron_fraction,spike_occupancy
4,71,40,l1,4,3.13535808023997,0.1428571492433548,0.0489899700037495
4,71,40,l2,all,11.971866797900262,0.0078125,0.1870604187171916
4,71,40,l2,2,8.982725996459745,0.0232558138668537,0.1403550936946835
4,71,40,l2,3,11.855948239028262,0.0,0.1852491912348166
4,71,40,l2,4,15.150856142982128,0.0,0.2367321272340957
4,71,60,l1,all,1.5655347769028871,0.1328125,0.0244614808891076
4,71,60,l1,2,0.1081608984923396,0.1627907007932663,0.0016900140389428
4,71,60,l1,3,0.6457913691021181,0.0930232554674148,0.0100904901422205
4,71,60,l1,4,3.999250093738283,0.1428571492433548,0.0624882827146606
4,71,60,l2,all,15.177575459317586,0.0,0.2371496165518372
4,71,60,l2,2,10.975035097357017,0.0,0.1714849233962034
4,71,60,l2,3,15.6386498199353,0.0,0.244353903436489
4,71,60,l2,4,19.00812398450194,0.0,0.2970019372578428
4,71,80,l1,all,1.7575459317585302,0.1171875,0.027461655183727
4,71,80,l1,2,0.1604101812854788,0.1627907007932663,0.0025064090825856
4,71,80,l1,3,0.8811572971983154,0.0697674453258514,0.0137680827687236
4,71,80,l1,4,4.289963754530684,0.1190476194024086,0.0670306836645419
4,71,80,l2,all,17.051673228346456,0.0,0.2664323941929133
4,71,80,l2,2,13.191478972105232,0.0,0.2061168589391442
4,71,80,l2,3,17.77769639260209,0.0,0.2777765061344076
4,71,80,l2,4,20.260467441569805,0.0,0.3165698037745282
4,71,100,l1,all,1.9044455380577427,0.109375,0.0297569615321522
4,71,100,l1,2,0.1787218458157846,0.1627907007932663,0.0027925288408716
4,71,100,l1,3,1.012024659708234,0.0697674453258514,0.0158128853079411
4,71,100,l1,4,4.584926884139483,0.095238097012043,0.0716394825646794
4,71,100,l2,all,18.93791010498688,0.0,0.2959048453904199
4,71,100,l2,2,15.168406274797048,0.0,0.2370063480437038
4,71,100,l2,3,19.60959531221388,0.0,0.3063999267533419
4,71,100,l2,4,22.109486314210724,0.0,0.3454607236595425
