architecture,objective,seed,last_layer,firing_rate,layer,neurons,scope,shift,split,tau_syn_ms
C,timestep_ce,23,L3,0.014094186199631287,L1,128,whole_layer,-1,val,
C,timestep_ce,101,L3,0.012039384162935651,L1,128,whole_layer,-1,val,
C,timestep_ce,11,L3,0.07255110942849619,L2,128,whole_layer,-1,val,
C,timestep_ce,23,L3,0.07689458783249935,L2,128,whole_layer,-1,val,
C,timestep_ce,101,L3,0.08039035751909403,L2,128,whole_layer,-1,val,
C,timestep_ce,11,L3,0.25368094877534897,L3,128,whole_layer,-1,val,
C,timestep_ce,23,L3,0.25851275129488194,L3,128,whole_layer,-1,val,
C,timestep_ce,101,L3,0.26993007088929855,L3,128,whole_layer,-1,val,
D,timestep_ce,11,L3,0.0028954181885431597,L1,43,tau_subgroup,2,test,54.31342963722199
D,timestep_ce,23,L3,0.0016663584385161897,L1,43,tau_subgroup,2,test,54.31342963722199
D,timestep_ce,101,L3,0.001442893029420377,L1,43,tau_subgroup,2,test,54.31342963722199
D,timestep_ce,11,L3,0.017466904002342534,L1,43,tau_subgroup,3,test,117.0136826471659
D,timestep_ce,23,L3,0.013548553639403887,L1,43,tau_subgroup,3,test,117.0136826471659
D,timestep_ce,101,L3,0.011325458104088646,L1,43,tau_subgroup,3,test,117.0136826471659
D,timestep_ce,11,L3,0.055279434504086594,L1,42,tau_subgroup,4,test,242.10347130039656
D,timestep_ce,23,L3,0.050827968695761935,L1,42,tau_subgroup,4,test,242.10347130039656
D,timestep_ce,101,L3,0.05969145444791568,L1,42,tau_subgroup,4,test,242.10347130039656
D,timestep_ce,11,L3,0.052812967158290564,L2,43,tau_subgroup,2,test,54.31342963722199
D,timestep_ce,23,L3,0.034754650392220324,L2,43,tau_subgroup,2,test,54.31342963722199
D,timestep_ce,101,L3,0.04823770554964785,L2,43,tau_subgroup,2,test,54.31342963722199
D,timestep_ce,11,L3,0.10097939494814061,L2,43,tau_subgroup,3,test,117.0136826471659
D,timestep_ce,23,L3,0.0921640698444989,L2,43,tau_subgroup,3,test,117.0136826471659
D,timestep_ce,101,L3,0.09061329696241158,L2,43,tau_subgroup,3,test,117.0136826471659
D,timestep_ce,11,L3,0.17900336078765502,L2,42,tau_subgroup,4,test,242.10347130039656
D,timestep_ce,23,L3,0.16059989270724856,L2,42,tau_subgroup,4,test,242.10347130039656
D,timestep_ce,101,L3,0.22145697245100823,L2,42,tau_subgroup,4,test,242.10347130039656
D,timestep_ce,11,L3,0.35548451713958673,L3,22,tau_subgroup,2,test,54.31342963722199
D,timestep_ce,23,L3,0.31957873968311346,L3,22,tau_subgroup,2,test,54.31342963722199
D,timestep_ce,101,L3,0.29526251581420565,L3,22,tau_subgroup,2,test,54.31342963722199
D,timestep_ce,11,L3,0.3785737953232983,L3,21,tau_subgroup,3,test,117.0136826471659
D,timestep_ce,23,L3,0.31946022279024266,L3,21,tau_subgroup,3,test,117.0136826471659
D,timestep_ce,101,L3,0.3620499226861056,L3,21,tau_subgroup,3,test,117.0136826471659
D,timestep_ce,11,L3,0.3302920571807252,L3,21,tau_subgroup,4,test,242.10347130039656
D,timestep_ce,23,L3,0.3486698854492095,L3,21,tau_subgroup,4,test,242.10347130039656
D,timestep_ce,101,L3,0.3677616838650636,L3,21,tau_subgroup,4,test,242.10347130039656
D,timestep_ce,11,L3,0.024979032057654074,L1,128,whole_layer,-1,test,
D,timestep_ce,23,L3,0.02178918675447316,L1,128,whole_layer,-1,test,
D,timestep_ce,101,L3,0.02387562644963552,L1,128,whole_layer,-1,test,
D,timestep_ce,11,L3,0.11040009940357853,L2,128,whole_layer,-1,test,
D,timestep_ce,23,L3,0.0953335973740888,L2,128,whole_layer,-1,test,
D,timestep_ce,101,L3,0.11931082774188204,L2,128,whole_layer,-1,test,
D,timestep_ce,11,L3,0.35479441061961564,L3,64,whole_layer,-1,test,
D,timestep_ce,23,L3,0.3290853835321405,L3,64,whole_layer,-1,test,
D,timestep_ce,101,L3,0.3409659232107356,L3,64,whole_layer,-1,test,
D,timestep_ce,11,L3,0.002998362935902884,L1,43,tau_subgroup,2,train,54.31342963722199
D,timestep_ce,23,L3,0.001797148166570006,L1,43,tau_subgroup,2,train,54.31342963722199
D,timestep_ce,101,L3,0.0016148626568268844,L1,43,tau_subgroup,2,train,54.31342963722199
D,timestep_ce,11,L3,0.015348206220999368,L1,43,tau_subgroup,3,train,117.0136826471659
D,timestep_ce,23,L3,0.01152994799020488,L1,43,tau_subgroup,3,train,117.0136826471659
D,timestep_ce,101,L3,0.010441298418127904,L1,43,tau_subgroup,3,train,117.0136826471659
D,timestep_ce,11,L3,0.04871328000944294,L1,42,tau_subgroup,4,train,242.10347130039656
D,timestep_ce,23,L3,0.04676607273455214,L1,42,tau_subgroup,4,train,242.10347130039656
D,timestep_ce,101,L3,0.049813493990893624,L1,42,tau_subgroup,4,train,242.10347130039656
D,timestep_ce,11,L3,0.04718585059365483,L2,43,tau_subgroup,2,train,54.31342963722199
D,timestep_ce,23,L3,0.03626352096926035,L2,43,tau_subgroup,2,train,54.31342963722199
D,timestep_ce,101,L3,0.041507734864947084,L2,43,tau_subgroup,2,train,54.31342963722199
D,timestep_ce,11,L3,0.09008448621777432,L2,43,tau_subgroup,3,train,117.0136826471659
D,timestep_ce,23,L3,0.07683801634415505,L2,43,tau_subgroup,3,train,117.0136826471659
D,timestep_ce,101,L3,0.07740941130738829,L2,43,tau_subgroup,3,train,117.0136826471659
D,timestep_ce,11,L3,0.17352276633432948,L2,42,tau_subgroup,4,train,242.10347130039656
D,timestep_ce,23,L3,0.1543561535019823,L2,42,tau_subgroup,4,train,242.10347130039656
D,timestep_ce,101,L3,0.20421032231205244,L2,42,tau_subgroup,4,train,242.10347130039656
D,timestep_ce,11,L3,0.3524491570198104,L3,22,tau_subgroup,2,train,54.31342963722199
D,timestep_ce,23,L3,0.3083169782133053,L3,22,tau_subgroup,2,train,54.31342963722199
D,timestep_ce,101,L3,0.28466130817613894,L3,22,tau_subgroup,2,train,54.31342963722199
D,timestep_ce,11,L3,0.3647996924664652,L3,21,tau_subgroup,3,train,117.0136826471659
D,timestep_ce,23,L3,0.3191019318944018,L3,21,tau_subgroup,3,train,117.0136826471659
D,timestep_ce,101,L3,0.34393590286534165,L3,21,tau_subgroup,3,train,117.0136826471659
D,timestep_ce,11,L3,0.34929700354189946,L3,21,tau_subgroup,4,train,242.10347130039656
D,timestep_ce,23,L3,0.3501918495637825,L3,21,tau_subgroup,4,train,242.10347130039656
D,timestep_ce,101,L3,0.3622347862219234,L3,21,tau_subgroup,4,train,242.10347130039656
D,timestep_ce,11,L3,0.022147345579245314,L1,128,whole_layer,-1,train,
D,timestep_ce,23,L3,0.019822188981191487,L1,128,whole_layer,-1,train,
D,timestep_ce,101,L3,0.020395169326879594,L1,128,whole_layer,-1,train,
D,timestep_ce,11,L3,0.10305141147604134,L2,128,whole_layer,-1,train,
D,timestep_ce,23,L3,0.08864316055906343,L2,128,whole_layer,-1,train,
D,timestep_ce,101,L3,0.10695524080091112,L2,128,whole_layer,-1,train,
D,timestep_ce,11,L3,0.3554673761033045,L3,64,whole_layer,-1,train,
D,timestep_ce,23,L3,0.3255959833017904,L3,64,whole_layer,-1,train,
D,timestep_ce,101,L3,0.3295645820423066,L3,64,whole_layer,-1,train,
D,timestep_ce,11,L3,0.001324995457450088,L1,43,tau_subgroup,2,val,54.31342963722199
D,timestep_ce,23,L3,0.0006921008629824035,L1,43,tau_subgroup,2,val,54.31342963722199
D,timestep_ce,101,L3,0.000610437044341412,L1,43,tau_subgroup,2,val,54.31342963722199
D,timestep_ce,11,L3,0.01021410211652202,L1,43,tau_subgroup,3,val,117.0136826471659
D,timestep_ce,23,L3,0.00715783370388291,L1,43,tau_subgroup,3,val,117.0136826471659
D,timestep_ce,101,L3,0.00590021089681164,L1,43,tau_subgroup,3,val,117.0136826471659
D,timestep_ce,11,L3,0.03710113665341477,L1,42,tau_subgroup,4,val,242.10347130039656
D,timestep_ce,23,L3,0.03528683881594074,L1,42,tau_subgroup,4,val,242.10347130039656
D,timestep_ce,101,L3,0.03968881029718533,L1,42,tau_subgroup,4,val,242.10347130039656
D,timestep_ce,11,L3,0.03690796283479614,L2,43,tau_subgroup,2,val,54.31342963722199
D,timestep_ce,23,L3,0.025358657283493905,L2,43,tau_subgroup,2,val,54.31342963722199
D,timestep_ce,101,L3,0.028949823708231508,L2,43,tau_subgroup,2,val,54.31342963722199
D,timestep_ce,11,L3,0.07126188974159527,L2,43,tau_subgroup,3,val,117.0136826471659
D,timestep_ce,23,L3,0.05934509700640857,L2,43,tau_subgroup,3,val,117.0136826471659
D,timestep_ce,101,L3,0.06471040989112171,L2,43,tau_subgroup,3,val,117.0136826471659
D,timestep_ce,11,L3,0.15459155306403133,L2,42,tau_subgroup,4,val,242.10347130039656
D,timestep_ce,23,L3,0.12805640208853272,L2,42,tau_subgroup,4,val,242.10347130039656
D,timestep_ce,101,L3,0.18696673647950973,L2,42,tau_subgroup,4,val,242.10347130039656
D,timestep_ce,11,L3,0.3011707807599301,L3,22,tau_subgroup,2,val,54.31342963722199
D,timestep_ce,23,L3,0.26476245201554655,L3,22,tau_subgroup,2,val,54.31342963722199
D,timestep_ce,101,L3,0.24303477226837775,L3,22,tau_subgroup,2,val,54.31342963722199
D,timestep_ce,11,L3,0.32796568719665903,L3,21,tau_subgroup,3,val,117.0136826471659
D,timestep_ce,23,L3,0.28176379848752775,L3,21,tau_subgroup,3,val,117.0136826471659
D,timestep_ce,101,L3,0.3079958697551534,L3,21,tau_subgroup,3,val,117.0136826471659
D,timestep_ce,11,L3,0.31105174929246565,L3,21,tau_subgroup,4,val,242.10347130039656
D,timestep_ce,23,L3,0.30356881581532624,L3,21,tau_subgroup,4,val,242.10347130039656
D,timestep_ce,101,L3,0.3073562670612974,L3,21,tau_subgroup,4,val,242.10347130039656
D,timestep_ce,11,L3,0.016050226055657976,L1,128,whole_layer,-1,val,
D,timestep_ce,23,L3,0.014215581380036871,L1,128,whole_layer,-1,val,
D,timestep_ce,101,L3,0.01521006167149504,L1,128,whole_layer,-1,val,
D,timestep_ce,11,L3,0.08706366319901676,L2,128,whole_layer,-1,val,
D,timestep_ce,23,L3,0.07047367439206391,L2,128,whole_layer,-1,val,
D,timestep_ce,101,L3,0.09281244513212185,L2,128,whole_layer,-1,val,
D,timestep_ce,11,L3,0.31320505223422,L3,64,whole_layer,-1,val,
D,timestep_ce,23,L3,0.2830743569484681,L3,64,whole_layer,-1,val,
D,timestep_ce,101,L3,0.28545562286015275,L3,64,whole_layer,-1,val,
E,timestep_ce,11,L3,0.002194199146208023,L1,43,tau_subgroup,2,test,54.31342963722199
E,timestep_ce,23,L3,0.002176861312743693,L1,43,tau_subgroup,2,test,54.31342963722199
E,timestep_ce,101,L3,0.0011982369349792716,L1,43,tau_subgroup,2,test,54.31342963722199
E,timestep_ce,11,L3,0.012905127375283185,L1,43,tau_subgroup,3,test,117.0136826471659
E,timestep_ce,23,L3,0.011186755436374004,L1,43,tau_subgroup,3,test,117.0136826471659
E,timestep_ce,101,L3,0.00782899502211537,L1,43,tau_subgroup,3,test,117.0136826471659
E,timestep_ce,11,L3,0.06401077661018019,L1,42,tau_subgroup,4,test,242.10347130039656
E,timestep_ce,23,L3,0.04752240525103348,L1,42,tau_subgroup,4,test,242.10347130039656
E,timestep_ce,101,L3,0.03625666635109975,L1,42,tau_subgroup,4,test,242.10347130039656
E,timestep_ce,11,L3,0.04672931403825111,L2,43,tau_subgroup,2,test,54.31342963722199
E,timestep_ce,23,L3,0.04178995792685746,L2,43,tau_subgroup,2,test,54.31342963722199
E,timestep_ce,101,L3,0.02575824125017338,L2,43,tau_subgroup,2,test,54.31342963722199
E,timestep_ce,11,L3,0.07420592722733367,L2,43,tau_subgroup,3,test,117.0136826471659
E,timestep_ce,23,L3,0.0890683033581457,L2,43,tau_subgroup,3,test,117.0136826471659
E,timestep_ce,101,L3,0.07522115369796724,L2,43,tau_subgroup,3,test,117.0136826471659
E,timestep_ce,11,L3,0.16396068036227082,L2,42,tau_subgroup,4,test,242.10347130039656
E,timestep_ce,23,L3,0.1742580232888384,L2,42,tau_subgroup,4,test,242.10347130039656
E,timestep_ce,101,L3,0.16974936097699517,L2,42,tau_subgroup,4,test,242.10347130039656
E,timestep_ce,11,L3,0.29549832786228364,L3,43,tau_subgroup,2,test,54.31342963722199
E,timestep_ce,23,L3,0.27337910521367914,L3,43,tau_subgroup,2,test,54.31342963722199
E,timestep_ce,101,L3,0.22788655662921695,L3,43,tau_subgroup,2,test,54.31342963722199
E,timestep_ce,11,L3,0.3280818962195817,L3,43,tau_subgroup,3,test,117.0136826471659
E,timestep_ce,23,L3,0.3336338557800484,L3,43,tau_subgroup,3,test,117.0136826471659
E,timestep_ce,101,L3,0.27886556629216946,L3,43,tau_subgroup,3,test,117.0136826471659
E,timestep_ce,11,L3,0.35763395815582694,L3,42,tau_subgroup,4,test,242.10347130039656
E,timestep_ce,23,L3,0.3035970683833507,L3,42,tau_subgroup,4,test,242.10347130039656
E,timestep_ce,101,L3,0.31393188488118906,L3,42,tau_subgroup,4,test,242.10347130039656
E,timestep_ce,11,L3,0.02607596607852883,L1,128,whole_layer,-1,test,
E,timestep_ce,23,L3,0.020082629224652086,L1,128,whole_layer,-1,test,
E,timestep_ce,101,L3,0.014929304382041087,L1,128,whole_layer,-1,test,
E,timestep_ce,11,L3,0.0944262808565275,L2,128,whole_layer,-1,test,
E,timestep_ce,23,L3,0.10113861104208084,L2,128,whole_layer,-1,test,
E,timestep_ce,101,L3,0.08962177456096752,L2,128,whole_layer,-1,test,
E,timestep_ce,11,L3,0.3268326240473824,L3,128,whole_layer,-1,test,
E,timestep_ce,23,L3,0.3035362046471173,L3,128,whole_layer,-1,test,
E,timestep_ce,101,L3,0.2732459410205434,L3,128,whole_layer,-1,test,
E,timestep_ce,11,L3,0.0024612438804845834,L1,43,tau_subgroup,2,train,54.31342963722199
E,timestep_ce,23,L3,0.0022205335278750768,L1,43,tau_subgroup,2,train,54.31342963722199
E,timestep_ce,101,L3,0.0014131021994616346,L1,43,tau_subgroup,2,train,54.31342963722199
E,timestep_ce,11,L3,0.011503072562486344,L1,43,tau_subgroup,3,train,117.0136826471659
E,timestep_ce,23,L3,0.010045567482446257,L1,43,tau_subgroup,3,train,117.0136826471659
E,timestep_ce,101,L3,0.007040972563304291,L1,43,tau_subgroup,3,train,117.0136826471659
E,timestep_ce,11,L3,0.056290360785646094,L1,42,tau_subgroup,4,train,242.10347130039656
E,timestep_ce,23,L3,0.04450343622467494,L1,42,tau_subgroup,4,train,242.10347130039656
E,timestep_ce,101,L3,0.03032347646881956,L1,42,tau_subgroup,4,train,242.10347130039656
E,timestep_ce,11,L3,0.04074197992444499,L2,43,tau_subgroup,2,train,54.31342963722199
E,timestep_ce,23,L3,0.04183608248185616,L2,43,tau_subgroup,2,train,54.31342963722199
E,timestep_ce,101,L3,0.022803995168654993,L2,43,tau_subgroup,2,train,54.31342963722199
E,timestep_ce,11,L3,0.06872631116058614,L2,43,tau_subgroup,3,train,117.0136826471659
E,timestep_ce,23,L3,0.07727269717508095,L2,43,tau_subgroup,3,train,117.0136826471659
E,timestep_ce,101,L3,0.05996803771596256,L2,43,tau_subgroup,3,train,117.0136826471659
E,timestep_ce,11,L3,0.15343419093398158,L2,42,tau_subgroup,4,train,242.10347130039656
E,timestep_ce,23,L3,0.16192007477786366,L2,42,tau_subgroup,4,train,242.10347130039656
E,timestep_ce,101,L3,0.1470398700957932,L2,42,tau_subgroup,4,train,242.10347130039656
E,timestep_ce,11,L3,0.28536446001228477,L3,43,tau_subgroup,2,train,54.31342963722199
E,timestep_ce,23,L3,0.2652230796825272,L3,43,tau_subgroup,2,train,54.31342963722199
E,timestep_ce,101,L3,0.2052172605681777,L3,43,tau_subgroup,2,train,54.31342963722199
E,timestep_ce,11,L3,0.31449080217698755,L3,43,tau_subgroup,3,train,117.0136826471659
E,timestep_ce,23,L3,0.3327435020863511,L3,43,tau_subgroup,3,train,117.0136826471659
E,timestep_ce,101,L3,0.2511053006522939,L3,43,tau_subgroup,3,train,117.0136826471659
E,timestep_ce,11,L3,0.3588890829582876,L3,42,tau_subgroup,4,train,242.10347130039656
E,timestep_ce,23,L3,0.3075634427485969,L3,42,tau_subgroup,4,train,242.10347130039656
E,timestep_ce,101,L3,0.28887136947330894,L3,42,tau_subgroup,4,train,242.10347130039656
E,timestep_ce,11,L3,0.023161412187850672,L1,128,whole_layer,-1,train,
E,timestep_ce,23,L3,0.018723333319376288,L1,128,whole_layer,-1,train,
E,timestep_ce,101,L3,0.012789931456948097,L1,128,whole_layer,-1,train,
E,timestep_ce,11,L3,0.08712009793659035,L2,128,whole_layer,-1,train,
E,timestep_ce,23,L3,0.09314313020248882,L2,128,whole_layer,-1,train,
E,timestep_ce,101,L3,0.07605368717235834,L2,128,whole_layer,-1,train,
E,timestep_ce,11,L3,0.3192743574873968,L3,128,whole_layer,-1,train,
E,timestep_ce,23,L3,0.30179865321486593,L3,128,whole_layer,-1,train,
E,timestep_ce,101,L3,0.24808177851843166,L3,128,whole_layer,-1,train,
E,timestep_ce,11,L3,0.0010881703833912125,L1,43,tau_subgroup,2,val,54.31342963722199
E,timestep_ce,23,L3,0.0009922153964880475,L1,43,tau_subgroup,2,val,54.31342963722199
E,timestep_ce,101,L3,0.00047773333904980065,L1,43,tau_subgroup,2,val,54.31342963722199
E,timestep_ce,11,L3,0.006694391533095283,L1,43,tau_subgroup,3,val,117.0136826471659
E,timestep_ce,23,L3,0.005932876424268037,L1,43,tau_subgroup,3,val,117.0136826471659
E,timestep_ce,101,L3,0.0037606188484176615,L1,43,tau_subgroup,3,val,117.0136826471659
E,timestep_ce,11,L3,0.04375007838268307,L1,42,tau_subgroup,4,val,242.10347130039656
E,timestep_ce,23,L3,0.03312556696807421,L1,42,tau_subgroup,4,val,242.10347130039656
E,timestep_ce,101,L3,0.023270250949998118,L1,42,tau_subgroup,4,val,242.10347130039656
E,timestep_ce,11,L3,0.029958371868447756,L2,43,tau_subgroup,2,val,54.31342963722199
E,timestep_ce,23,L3,0.027187926821052116,L2,43,tau_subgroup,2,val,54.31342963722199
E,timestep_ce,101,L3,0.012753846876256858,L2,43,tau_subgroup,2,val,54.31342963722199
E,timestep_ce,11,L3,0.054653510625483605,L2,43,tau_subgroup,3,val,117.0136826471659
E,timestep_ce,23,L3,0.06415917911529502,L2,43,tau_subgroup,3,val,117.0136826471659
E,timestep_ce,101,L3,0.0437983475326298,L2,43,tau_subgroup,3,val,117.0136826471659
E,timestep_ce,11,L3,0.14333579977509395,L2,42,tau_subgroup,4,val,242.10347130039656
E,timestep_ce,23,L3,0.13594692551763923,L2,42,tau_subgroup,4,val,242.10347130039656
E,timestep_ce,101,L3,0.1336184372792221,L2,42,tau_subgroup,4,val,242.10347130039656
E,timestep_ce,11,L3,0.24239454649019115,L3,43,tau_subgroup,2,val,54.31342963722199
E,timestep_ce,23,L3,0.21196864926002373,L3,43,tau_subgroup,2,val,54.31342963722199
E,timestep_ce,101,L3,0.1802667548635908,L3,43,tau_subgroup,2,val,54.31342963722199
E,timestep_ce,11,L3,0.2845963663683896,L3,43,tau_subgroup,3,val,117.0136826471659
E,timestep_ce,23,L3,0.2875301390530672,L3,43,tau_subgroup,3,val,117.0136826471659
E,timestep_ce,101,L3,0.21781986186565078,L3,43,tau_subgroup,3,val,117.0136826471659
E,timestep_ce,11,L3,0.31140708412238566,L3,42,tau_subgroup,4,val,242.10347130039656
E,timestep_ce,23,L3,0.26117946081074866,L3,42,tau_subgroup,4,val,242.10347130039656
E,timestep_ce,101,L3,0.26934798148914557,L3,42,tau_subgroup,4,val,242.10347130039656
E,timestep_ce,11,L3,0.016969948863137563,L1,128,whole_layer,-1,val,
E,timestep_ce,23,L3,0.013195724694934597,L1,128,whole_layer,-1,val,
E,timestep_ce,101,L3,0.009059372530945483,L1,128,whole_layer,-1,val,
E,timestep_ce,11,L3,0.07545636357650777,L2,128,whole_layer,-1,val,
E,timestep_ce,23,L3,0.07529450333596699,L2,128,whole_layer,-1,val,
E,timestep_ce,101,L3,0.06284155254148012,L2,128,whole_layer,-1,val,
E,timestep_ce,11,L3,0.27921645926608724,L3,128,whole_layer,-1,val,
E,timestep_ce,23,L3,0.2534998847774559,L3,128,whole_layer,-1,val,
E,timestep_ce,101,L3,0.22211202923360548,L3,128,whole_layer,-1,val,
