architecture,objective,profile,seed,epoch,warmup_scale,kappa,train_task_loss,train_base_regularizer,train_p2,train_a1,train_tail,train_total_loss,val_balanced_accuracy,val_whole_count_loss,val_objective_loss
short_mid_long,timestep_ce,a1_tail,11,32,1.0,2.0250598371070336,2.440934958433325,0.0002865633695256,0.0,0.0016287066007959,0.0012369270155145,2.4415152413504466,0.0833333333333333,2.484906911849976,2.4849066734313965
short_mid_long,timestep_ce,a1_tail,11,33,1.0,2.0250598371070336,2.439979071050831,0.0002733623354876,0.0,0.0015782299142959,0.001155393400106,2.440532594457551,0.0833333333333333,2.484906911849976,2.4849066734313965
short_mid_long,timestep_ce,a1_tail,11,34,1.0,2.0250598371070336,2.441106517220528,0.000244509120269,0.0,0.0014619264273187,0.0009831647363991,2.441601675677012,0.0833333333333333,2.484906911849976,2.4849066734313965
short_mid_long,timestep_ce,a1_tail,11,35,1.0,2.0250598371070336,2.440065709736179,0.0002444952776907,0.0,0.0014691926632517,0.0009757600519918,2.4405608591647647,0.0833333333333333,2.484906911849976,2.4849066734313965
short_mid_long,timestep_ce,a1_tail,11,36,1.0,2.0250598371070336,2.437824498355491,0.0002458978660938,0.0,0.0014475414023707,0.0010114371934472,2.438322409089789,0.0833333333333333,2.484906911849976,2.4849066734313965
short_mid_long,timestep_ce,a1_tail,11,37,1.0,2.0250598371070336,2.436551248760519,0.000248526956761,0.0,0.0014692350956346,0.0010160343304137,2.437054546277412,0.0833333333333333,2.484906911849976,2.4849066734313965
short_mid_long,timestep_ce,a1_tail,11,38,1.0,2.0250598371070336,2.4370346754635466,0.0002397052916055,0.0,0.0014023788732383,0.0009946740016408,2.4375201231846506,0.0833333333333333,2.484906911849976,2.4849066734313965
short_mid_long,timestep_ce,a1_tail,11,39,1.0,2.0250598371070336,2.4375339543347514,0.0002420912031259,0.0,0.001421903513521,0.0009990084501636,2.438024239367749,0.0833333333333333,2.484906911849976,2.4849066734313965
short_mid_long,timestep_ce,a1_tail,11,40,1.0,2.0250598371070336,2.4346447585987345,0.0002432520751879,0.0,0.0014296047310962,0.0010029160592539,2.4351373740604947,0.0833333333333333,2.484906911849976,2.4849066734313965
short_mid_long,timestep_ce,a1_tail,11,41,1.0,2.0250598371070336,2.4338344690516567,0.0002327949197789,0.0,0.0013928409827522,0.0009351081637426,2.4343058796224413,0.0833333333333333,2.484906911849976,2.4849066734313965
short_mid_long,timestep_ce,a1_tail,11,42,1.0,2.0250598371070336,2.435489809246359,0.000233488717778,0.0,0.00140058341065,0.0009343037089227,2.435962617089539,0.0833333333333333,2.484906911849976,2.4849066734313965
short_mid_long,timestep_ce,a1_tail,11,43,1.0,2.0250598371070336,2.433953208480152,0.0002259497497496,0.0,0.0013631365877911,0.0008963608391752,2.434410725526268,0.0833333333333333,2.484906911849976,2.4849066734313965
short_mid_long,timestep_ce,a1_tail,11,44,1.0,2.0250598371070336,2.431973487702992,0.0002135615715663,0.0,0.0013037298655464,0.0008318858692444,2.432405970798302,0.0833333333333333,2.484906911849976,2.4849066734313965
short_mid_long,timestep_ce,a1_tail,11,45,1.0,2.0250598371070336,2.432565975517496,0.0002090256350502,0.0,0.0012694692328129,0.0008207870787169,2.4329892078898654,0.0833333333333333,2.484906911849976,2.4849066734313965
short_mid_long,timestep_ce,a1_tail,11,46,1.0,2.0250598371070336,2.4306390691747355,0.0002172248898201,0.0,0.0013207266290139,0.0008515222371285,2.431078975254,0.0833333333333333,2.484906911849976,2.4849066734313965
short_mid_long,timestep_ce,a1_tail,11,47,1.0,2.0250598371070336,2.4303367462092544,0.0002087015772728,0.0,0.0012992460782785,0.0007877697029652,2.4307593589395338,0.0833333333333333,2.484906911849976,2.4849066734313965
short_mid_long,timestep_ce,a1_tail,11,48,1.0,2.0250598371070336,2.429626908852188,0.0002108793042976,0.0,0.0012835401352599,0.0008252528850241,2.430053945662848,0.0833333333333333,2.484906911849976,2.4849066734313965
short_mid_long,timestep_ce,a1_tail,11,49,1.0,2.0250598371070336,2.4306870524526256,0.0002103414551415,0.0,0.0012989473751972,0.0008044672146898,2.431112960776036,0.0833333333333333,2.484906911849976,2.4849066734313965
short_mid_long,timestep_ce,a1_tail,11,50,1.0,2.0250598371070336,2.428880222077624,0.0002091761578071,0.0,0.0012965050049882,0.0007952564882263,2.4293038221316574,0.0833333333333333,2.484906911849976,2.4849066734313965
short_mid_long,timestep_ce,a1_tail,23,1,0.1,1.7823031095500146,2.6174843873501645,0.0021682985562978,0.0,0.0094392161123877,0.0122437683060739,2.617870820368834,0.1041666666666666,2.473825693130493,2.4812123775482178
short_mid_long,timestep_ce,a1_tail,23,2,0.2,1.7823031095500146,2.496880295764969,0.00171602271151,0.0,0.007533234287624,0.0096269926142825,2.4974920433687875,0.0902777777777777,2.4848036766052246,2.4860572814941406
short_mid_long,timestep_ce,a1_tail,23,3,0.3,1.7823031095500146,2.485428833920451,0.0016373798253957,0.0,0.0071947807197662,0.0091790173013603,2.4863043426441447,0.0833333333333333,2.48501968383789,2.4855878353118896
short_mid_long,timestep_ce,a1_tail,23,4,0.4,1.7823031095500146,2.4788973803364267,0.0016551785841872,0.0,0.007292712390224,0.0092590730925845,2.4800773783107632,0.0902777777777777,2.4836246967315674,2.484116554260254
short_mid_long,timestep_ce,a1_tail,23,5,0.5,1.7823031095500146,2.4745825198759515,0.0015767422479075,0.0,0.0068822774552001,0.0088851449252931,2.475987643259938,0.0972222222222222,2.4830689430236816,2.483847379684448
short_mid_long,timestep_ce,a1_tail,23,6,0.6,1.7823031095500146,2.469344041844038,0.0014913692792297,0.0,0.0065352508282086,0.0083784412852329,2.4709389254886807,0.0972222222222222,2.4765045642852783,2.479609966278076
short_mid_long,timestep_ce,a1_tail,23,7,0.7,1.7823031095500146,2.463071821068322,0.001406830148018,0.0,0.0061258503272744,0.0079424509437187,2.464826942516071,0.1041666666666666,2.4695425033569336,2.476171970367432
short_mid_long,timestep_ce,a1_tail,23,8,0.8,1.7823031095500146,2.4620745772954318,0.0013149094720981,0.0,0.0057335079895258,0.0074155861199248,2.463949510439743,0.1041666666666666,2.4681708812713623,2.473995923995972
short_mid_long,timestep_ce,a1_tail,23,9,0.9,1.7823031095500146,2.455855100782726,0.0012764448040323,0.0,0.0056584137347615,0.007106034198965,2.457902575113687,0.1041666666666666,2.464590072631836,2.4701669216156006
short_mid_long,timestep_ce,a1_tail,23,10,1.0,1.7823031095500146,2.4519023788570333,0.0011767621261104,0.0,0.0053066646807671,0.0064609563515141,2.4539997142686696,0.1041666666666666,2.464839220046997,2.4712390899658203
short_mid_long,timestep_ce,a1_tail,23,11,1.0,1.7823031095500146,2.4513700866042645,0.001134476254545,0.0,0.0051235308335282,0.0062212318185197,2.453392041529723,0.1041666666666666,2.465486764907837,2.471311569213867
short_mid_long,timestep_ce,a1_tail,23,12,1.0,1.7823031095500146,2.4463344260460334,0.0010758605238656,0.0,0.0049006133829203,0.0058579916229051,2.4482519158808174,0.1041666666666666,2.465658903121948,2.47188663482666
short_mid_long,timestep_ce,a1_tail,23,13,1.0,1.7823031095500146,2.4410469396594467,0.0010041430418815,0.0,0.0046353708414069,0.0054060596918203,2.4428366166178823,0.1041666666666666,2.464834451675415,2.47066068649292
short_mid_long,timestep_ce,a1_tail,23,14,1.0,1.7823031095500146,2.4398278521178307,0.0009531192918325,0.0,0.0044346519660929,0.0050965406424598,2.441526542637311,0.1041666666666666,2.4608490467071533,2.468690156936645
short_mid_long,timestep_ce,a1_tail,23,15,1.0,1.7823031095500146,2.437875329935202,0.0009466297631977,0.0,0.0044456427562629,0.0050206548244197,2.4395625156297536,0.1041666666666666,2.4610157012939453,2.469396114349365
short_mid_long,timestep_ce,a1_tail,23,16,1.0,1.7823031095500146,2.429243053708757,0.0009533535559275,0.0,0.004478286555848,0.0050552486660032,2.4309422255793454,0.1041666666666666,2.4630022048950195,2.471662998199463
short_mid_long,timestep_ce,a1_tail,23,17,1.0,1.7823031095500146,2.4279900089598767,0.000939173870776,0.0,0.0043918850956718,0.0049998531336038,2.429663872349488,0.1041666666666666,2.463873863220215,2.4725983142852783
short_mid_long,timestep_ce,a1_tail,23,18,1.0,1.7823031095500146,2.4251604199204304,0.0009547246825639,0.0,0.0044171796208359,0.0051300669443214,2.4268619821321944,0.1041666666666666,2.461353302001953,2.469956159591675
short_mid_long,timestep_ce,a1_tail,23,19,1.0,1.7823031095500146,2.422386194875852,0.0009526091408571,0.0,0.0044051693832957,0.0051209218062704,2.424083992043789,0.1041666666666666,2.461308479309082,2.4696834087371826
short_mid_long,timestep_ce,a1_tail,23,20,1.0,1.7823031095500146,2.419290348913091,0.0009288483124191,0.0,0.0043658626269029,0.0049226207261113,2.42094582165375,0.1111111111111111,2.4583566188812256,2.467637300491333
short_mid_long,timestep_ce,a1_tail,23,21,1.0,1.7823031095500146,2.4162546681455,0.0008863062473982,0.0,0.0042368916733745,0.0046261708242514,2.4178343151604658,0.1111111111111111,2.455061674118042,2.465052843093872
short_mid_long,timestep_ce,a1_tail,23,22,1.0,1.7823031095500146,2.4128805228642056,0.0008747421849034,0.0,0.0042083669075559,0.0045390550973672,2.4144395825784914,0.1041666666666666,2.455577850341797,2.4654369354248047
short_mid_long,timestep_ce,a1_tail,23,23,1.0,1.7823031095500146,2.408727167805788,0.0008489379737239,0.0,0.0041258860523323,0.0043634934560836,2.410240217658616,0.1041666666666666,2.4604198932647705,2.46677827835083
short_mid_long,timestep_ce,a1_tail,23,24,1.0,1.7823031095500146,2.40923373711499,0.0007809367647599,0.0,0.0038510304555078,0.0039583371387932,2.4106255402458308,0.0972222222222222,2.4653778076171875,2.470646619796753
short_mid_long,timestep_ce,a1_tail,23,25,1.0,1.7823031095500146,2.4065420664526305,0.0007699929045917,0.0,0.0038291838936982,0.003870745231165,2.407914426363684,0.1041666666666666,2.459300756454468,2.465296983718872
short_mid_long,timestep_ce,a1_tail,23,26,1.0,1.7823031095500146,2.40361615917974,0.0007948910644383,0.0,0.003925474139376,0.0040234361892235,2.4050328969545087,0.1041666666666666,2.459391593933105,2.467136144638061
short_mid_long,timestep_ce,a1_tail,23,27,1.0,1.7823031095500146,2.400351048746946,0.0007938533927604,0.0,0.0039258516961051,0.0040126820952469,2.4017658968185187,0.1041666666666666,2.4577672481536865,2.464549779891968
short_mid_long,timestep_ce,a1_tail,23,28,1.0,1.7823031095500146,2.4000981211046755,0.0007861962218539,0.0,0.0038462918812389,0.0040156700946518,2.4014993887554965,0.1041666666666666,2.456982374191284,2.4637560844421387
short_mid_long,timestep_ce,a1_tail,23,29,1.0,1.7823031095500146,2.39674020059753,0.0007623972719063,0.0,0.0038093944206808,0.0038145780675562,2.3980990834983,0.1041666666666666,2.456871271133423,2.464075326919556
short_mid_long,timestep_ce,a1_tail,23,30,1.0,1.7823031095500146,2.393362269754459,0.0007335398751535,0.0,0.0037631393536899,0.003572259372198,2.394669645214245,0.0972222222222222,2.4636356830596924,2.4683752059936523
short_mid_long,timestep_ce,a1_tail,23,31,1.0,1.7823031095500146,2.389879694083472,0.0007178242113553,0.0,0.0037505134596311,0.0034277284230953,2.3911590830594456,0.0972222222222222,2.4671080112457275,2.46990966796875
short_mid_long,timestep_ce,a1_tail,23,32,1.0,1.7823031095500146,2.394097574811794,0.0006778168957079,0.0,0.0035763076905693,0.0032018610475049,2.3953056019472787,0.0972222222222222,2.4674479961395264,2.470106363296509
short_mid_long,timestep_ce,a1_tail,23,33,1.0,1.7823031095500146,2.3914526436291954,0.0006721672034848,0.0,0.0035694436979257,0.0031522281130089,2.392650683857693,0.0972222222222222,2.4675214290618896,2.4698944091796875
short_mid_long,timestep_ce,a1_tail,23,34,1.0,1.7823031095500146,2.3884223081979408,0.0006802037387137,0.0,0.0036068094021475,0.0031952278291014,2.389634580086923,0.1041666666666666,2.466137409210205,2.46887731552124
short_mid_long,timestep_ce,a1_tail,23,35,1.0,1.7823031095500146,2.3874943703669484,0.0006763914513053,0.0,0.0035555189004145,0.0032083954823984,2.388699906623302,0.1111111111111111,2.451058387756348,2.45955491065979
short_mid_long,timestep_ce,a1_tail,23,36,1.0,1.7823031095500146,2.3826315177287167,0.0007233697869542,0.0,0.0037248954152858,0.003508802361485,2.383920791432287,0.1111111111111111,2.449403524398804,2.458686113357544
short_mid_long,timestep_ce,a1_tail,23,37,1.0,1.7823031095500146,2.3828726418047066,0.0007261774755562,0.0,0.0037367671957358,0.0035250073249921,2.384166862796383,0.1111111111111111,2.453181266784668,2.4613254070281982
short_mid_long,timestep_ce,a1_tail,23,38,1.0,1.7823031095500146,2.379871869866901,0.0007260331680449,0.0,0.0037231906713908,0.0035371407249336,2.3811659377946706,0.1111111111111111,2.4527390003204346,2.4610562324523926
short_mid_long,timestep_ce,a1_tail,23,39,1.0,1.7823031095500146,2.3776184901107813,0.0006932397765747,0.0,0.003648247827476,0.0032841498623305,2.378854096243591,0.1041666666666666,2.462214708328247,2.468632221221924
short_mid_long,timestep_ce,a1_tail,23,40,1.0,1.7823031095500146,2.3764273229851782,0.0006815510138343,0.0,0.003599759012544,0.0032157509995659,2.377642026251237,0.0972222222222222,2.46303939819336,2.468996286392212
short_mid_long,timestep_ce,a1_tail,23,41,1.0,1.7823031095500146,2.3736351964395754,0.0006699923194685,0.0,0.0035843898084578,0.0031155332026878,2.3748293690344964,0.1111111111111111,2.4592902660369877,2.4660260677337646
short_mid_long,timestep_ce,a1_tail,23,42,1.0,1.7823031095500146,2.3722215839589524,0.0006634148409615,0.0,0.0036035966542477,0.0030305516102997,2.3734039780194918,0.1041666666666666,2.4554033279418945,2.464022159576416
short_mid_long,timestep_ce,a1_tail,23,43,1.0,1.7823031095500146,2.3695671472204736,0.0006585369662424,0.0,0.0035892308187925,0.0029961388179849,2.370740824024772,0.0972222222222222,2.4612035751342773,2.4695258140563965
short_mid_long,timestep_ce,a1_tail,23,44,1.0,1.7823031095500146,2.369645212275231,0.0006503991532402,0.0,0.0035110379159674,0.0029929536539041,2.3708043906856937,0.1041666666666666,2.463874578475952,2.4700734615325928
short_mid_long,timestep_ce,a1_tail,23,45,1.0,1.7823031095500146,2.3665172836251185,0.0006326004338215,0.0,0.0034384237668074,0.002887580449983,2.367644820894514,0.1041666666666666,2.461672782897949,2.467115879058838
short_mid_long,timestep_ce,a1_tail,23,46,1.0,1.7823031095500146,2.364339869527111,0.0006160900127399,0.0,0.0033531456720083,0.0028077543123261,2.3654379680521926,0.1041666666666666,2.4583606719970703,2.464909315109253
short_mid_long,timestep_ce,a1_tail,23,47,1.0,1.7823031095500146,2.361808643899153,0.0006111014899661,0.0,0.0033618248357932,0.002749190115163,2.362897853637932,0.0972222222222222,2.465672492980957,2.4686081409454346
short_mid_long,timestep_ce,a1_tail,23,48,1.0,1.7823031095500146,2.368543644575161,0.0006018430849163,0.0,0.0033160822687224,0.0027023485153208,2.369616301662951,0.1041666666666666,2.4616503715515137,2.468977689743042
short_mid_long,timestep_ce,a1_tail,23,49,1.0,1.7823031095500146,2.3630074240049272,0.0006326616407298,0.0,0.0034510703583483,0.0028755459197109,2.3641349826129905,0.0972222222222222,2.462290048599243,2.469676971435547
short_mid_long,timestep_ce,a1_tail,23,50,1.0,1.7823031095500146,2.361047051654625,0.0006803587016332,0.0,0.0037127142385763,0.0030908727106316,2.36225961818137,0.0972222222222222,2.4573535919189453,2.466450452804565
short_mid_long,timestep_ce,a1_tail,37,1,0.1,1.3331794859015424,2.593899650540901,0.0018362288420183,0.0,0.0073458917644163,0.0110163967030542,2.594144453485328,0.0833333333333333,2.488823652267456,2.5040438175201416
short_mid_long,timestep_ce,a1_tail,37,2,0.2,1.3331794859015424,2.4917503330670616,0.0014020803820489,0.0,0.0056563998803355,0.0083644034231976,2.49212413769786,0.0833333333333333,2.485795021057129,2.490129232406616
short_mid_long,timestep_ce,a1_tail,37,3,0.3,1.3331794859015424,2.483305892927921,0.0012202935183914,0.0,0.0050010340261832,0.0072019007473722,2.483793915651752,0.0902777777777777,2.485217809677124,2.488555192947388
short_mid_long,timestep_ce,a1_tail,37,4,0.4,1.3331794859015424,2.479929299034473,0.0011395616553044,0.0,0.0046993354543812,0.0066962807059364,2.480536960283368,0.0902777777777777,2.484086751937866,2.4868414402008057
short_mid_long,timestep_ce,a1_tail,37,5,0.5,1.3331794859015424,2.4781949228756197,0.0010586947622659,0.0,0.0043708545712052,0.0062160928975694,2.478900717786175,0.0902777777777777,2.482963800430298,2.485297679901123
short_mid_long,timestep_ce,a1_tail,37,6,0.6,1.3331794859015424,2.477699272398694,0.0009949126079672,0.0,0.0040859296475497,0.0058631963768201,2.4784951850182013,0.0902777777777777,2.482885360717773,2.4877138137817383
short_mid_long,timestep_ce,a1_tail,37,7,0.7,1.3331794859015424,2.473685006061232,0.0009369583655767,0.0,0.0039125939577869,0.005456989571747,2.4745594137917286,0.0902777777777777,2.485206365585327,2.490105152130127
short_mid_long,timestep_ce,a1_tail,37,8,0.8,1.3331794859015424,2.4666234851909383,0.0008810450456773,0.0,0.0037676140805465,0.0050428362952772,2.4675631962216453,0.0902777777777777,2.4835124015808105,2.4890458583831787
short_mid_long,timestep_ce,a1_tail,37,9,0.9,1.3331794859015424,2.464062064527029,0.0008115030135061,0.0,0.0035760899818952,0.0045389400367511,2.4650357746216187,0.0902777777777777,2.481348752975464,2.4859578609466557
short_mid_long,timestep_ce,a1_tail,37,10,1.0,1.3331794859015424,2.4611006353480063,0.0007526312872371,0.0,0.0034078473684886,0.004118465542354,2.462104028350515,0.0902777777777777,2.4804277420043945,2.4852101802825928
short_mid_long,timestep_ce,a1_tail,37,11,1.0,1.3331794859015424,2.458899237407875,0.0007004820049031,0.0,0.0032441763356792,0.0037606436245883,2.4598330618387245,0.0972222222222222,2.480217695236206,2.48545241355896
short_mid_long,timestep_ce,a1_tail,37,12,1.0,1.3331794859015424,2.45578423014196,0.0006678020177856,0.0,0.003141766215479,0.0035362538084926,2.456674524921148,0.0972222222222222,2.478595018386841,2.481971979141236
short_mid_long,timestep_ce,a1_tail,37,13,1.0,1.3331794859015424,2.451272572174335,0.0006769857663507,0.0,0.0031527431277805,0.0036171144479645,2.452175129711525,0.0902777777777777,2.482544183731079,2.484462022781372
short_mid_long,timestep_ce,a1_tail,37,14,1.0,1.3331794859015424,2.447996550706085,0.0006764591005294,0.0,0.003176881879225,0.0035877090096537,2.448898382728564,0.0833333333333333,2.482454538345337,2.4845144748687744
short_mid_long,timestep_ce,a1_tail,37,15,1.0,1.3331794859015424,2.443575321089175,0.00065042563993,0.0,0.0030919612744396,0.0034122950350945,2.44444246874824,0.0902777777777777,2.482085704803467,2.4837019443511963
