profile,readout,seed,intervention,effective_mask_id,probe_type,feature_dim,probe_C,val_ba,test_ba,test_accuracy,test_macro_f1
s4567,output_lif,23,resetall250,s4567,l3_fixed250_ordered,2048,0.01,0.506523569023569,0.5027951215451215,0.5136986301369864,0.506560894394431
s4567,output_lif,23,resetall250,s4567,l3_relative10_ordered,1280,0.01,0.5960497835497836,0.5825278887778887,0.5958904109589042,0.5924592087744384
s4567,output_lif,23,reset234,s4,l3_whole_count,128,0.1,0.3967712842712843,0.4559718059718059,0.4657534246575342,0.4549115324098283
s4567,output_lif,23,reset234,s4,l3_fixed250_ordered,2048,0.1,0.47441678691678696,0.4490294427794428,0.4589041095890411,0.4502995280237699
s4567,output_lif,23,reset234,s4,l3_relative10_ordered,1280,10.0,0.4795093795093796,0.5194326506826505,0.5273972602739726,0.5133987559999161
s4567,output_lif,23,reset2345,s45,l3_whole_count,128,1.0,0.4063311688311688,0.4564296814296814,0.4657534246575342,0.44793547681655094
s4567,output_lif,23,reset2345,s45,l3_fixed250_ordered,2048,10.0,0.4938973063973064,0.4851134976134976,0.4931506849315068,0.4893140790051546
s4567,output_lif,23,reset2345,s45,l3_relative10_ordered,1280,0.01,0.5312289562289563,0.5494671994671995,0.5547945205479452,0.5538623861659712
s4567,output_lif,23,reset23456,s456,l3_whole_count,128,0.1,0.40494227994227994,0.46920024420024414,0.4794520547945205,0.46645484207893567
s4567,output_lif,23,reset23456,s456,l3_fixed250_ordered,2048,10.0,0.5239898989898989,0.5067495004995005,0.5136986301369864,0.5124941112748292
s4567,output_lif,23,reset23456,s456,l3_relative10_ordered,1280,1.0,0.5454545454545455,0.6020826395826395,0.6095890410958904,0.6081736814299138
s4567,output_lif,23,reset67,s67,l3_whole_count,128,1.0,0.3967712842712842,0.4654588467088467,0.4794520547945205,0.45115773623782784
s4567,output_lif,23,reset67,s67,l3_fixed250_ordered,2048,0.1,0.4873737373737374,0.4922813297813298,0.5,0.4990519958283104
s4567,output_lif,23,reset67,s67,l3_relative10_ordered,1280,0.01,0.5301406926406927,0.5620553058053058,0.5753424657534246,0.5629127585377586
s4567,output_lif,23,reset567,s567,l3_whole_count,128,10.0,0.39971139971139963,0.4332077644577644,0.4452054794520548,0.4182602236545614
s4567,output_lif,23,reset567,s567,l3_fixed250_ordered,2048,10.0,0.5025252525252525,0.5386446886446886,0.547945205479452,0.5410296881945583
s4567,output_lif,23,reset567,s567,l3_relative10_ordered,1280,0.01,0.5593073593073593,0.5767988955488955,0.589041095890411,0.5858341826010605
s4567,output_lif,101,normal,none,l3_whole_count,128,0.01,0.4074194324194324,0.4598575036075036,0.4726027397260274,0.45199683504381966
s4567,output_lif,101,normal,none,l3_fixed250_ordered,2048,10.0,0.5130050505050505,0.4704177766677766,0.4794520547945205,0.4766539754139596
s4567,output_lif,101,normal,none,l3_relative10_ordered,1280,0.01,0.5370911495911496,0.5166458541458541,0.5342465753424658,0.5216484223224879
s4567,output_lif,101,resetall250,s4567,l3_whole_count,128,0.01,0.508970658970659,0.5135642135642136,0.5273972602739726,0.5244465093729799
s4567,output_lif,101,resetall250,s4567,l3_fixed250_ordered,2048,0.1,0.5523629148629149,0.5173784548784549,0.541095890410959,0.5341066870010627
s4567,output_lif,101,resetall250,s4567,l3_relative10_ordered,1280,0.1,0.5970117845117845,0.6116674991674991,0.636986301369863,0.6106504331896448
s4567,output_lif,101,reset234,s4,l3_whole_count,128,0.1,0.44108345358345363,0.4871926684426684,0.4931506849315068,0.5001327609539089
s4567,output_lif,101,reset234,s4,l3_fixed250_ordered,2048,10.0,0.5197811447811448,0.4749812687312687,0.4863013698630137,0.4818311520894996
s4567,output_lif,101,reset234,s4,l3_relative10_ordered,1280,0.01,0.5497534872534873,0.5413211788211788,0.5616438356164384,0.5505538151340422
s4567,output_lif,101,reset2345,s45,l3_whole_count,128,0.01,0.44908609908609914,0.4896194083694083,0.5068493150684932,0.4942671464814213
s4567,output_lif,101,reset2345,s45,l3_fixed250_ordered,2048,0.1,0.5574494949494949,0.5007367632367632,0.5205479452054794,0.5120069542627524
s4567,output_lif,101,reset2345,s45,l3_relative10_ordered,1280,0.01,0.5503848003848003,0.5472735597735597,0.5684931506849316,0.5589073080669719
s4567,output_lif,101,reset23456,s456,l3_whole_count,128,0.01,0.4577140452140453,0.49319083694083693,0.5136986301369864,0.4994914660884733
s4567,output_lif,101,reset23456,s456,l3_fixed250_ordered,2048,1.0,0.541540404040404,0.49311105561105556,0.5136986301369864,0.5146298326510195
s4567,output_lif,101,reset23456,s456,l3_relative10_ordered,1280,0.01,0.557960557960558,0.5337454212454212,0.5547945205479452,0.5428229534769783
s4567,output_lif,101,reset67,s67,l3_whole_count,128,0.1,0.48791486291486286,0.47350011100011097,0.4863013698630137,0.46845367776740315
s4567,output_lif,101,reset67,s67,l3_fixed250_ordered,2048,0.1,0.5252104377104377,0.5073204573204573,0.5273972602739726,0.5217313943251259
s4567,output_lif,101,reset67,s67,l3_relative10_ordered,1280,0.1,0.5764790764790765,0.5736985236985236,0.5958904109589042,0.5694166340371274
s4567,output_lif,101,reset567,s567,l3_whole_count,128,0.01,0.4831770081770082,0.49146825396825394,0.5068493150684932,0.5028112965340179
s4567,output_lif,101,reset567,s567,l3_fixed250_ordered,2048,1.0,0.5616522366522366,0.5078546453546453,0.5273972602739726,0.5319531959102255
s4567,output_lif,101,reset567,s567,l3_relative10_ordered,1280,10.0,0.5950336700336701,0.5945679320679319,0.6164383561643836,0.5954558112452849
s567,hidden_count_linear,11,normal,none,l3_whole_count,128,0.001,0.4190536315536315,0.3070276945276945,0.3219178082191781,0.28157564777005234
s567,hidden_count_linear,11,normal,none,l3_fixed250_ordered,2048,0.1,0.4429292929292929,0.45260572760572754,0.4589041095890411,0.45275459692339487
s567,hidden_count_linear,11,normal,none,l3_relative10_ordered,1280,0.001,0.48053150553150553,0.4870781995781996,0.4931506849315068,0.48651589180749094
s567,hidden_count_linear,11,resetall250,s567,l3_whole_count,128,0.01,0.48040524290524284,0.49775849150849144,0.5136986301369864,0.49631787859022336
s567,hidden_count_linear,11,resetall250,s567,l3_fixed250_ordered,2048,0.001,0.5546356421356422,0.4706501831501831,0.4863013698630137,0.4745146016245761
s567,hidden_count_linear,11,resetall250,s567,l3_relative10_ordered,1280,0.01,0.6068662818662819,0.6365051615051615,0.6575342465753424,0.6227052075713153
s567,hidden_count_linear,11,reset234,none,l3_whole_count,128,0.001,0.4190536315536315,0.3070276945276945,0.3219178082191781,0.28157564777005234
s567,hidden_count_linear,11,reset234,none,l3_fixed250_ordered,2048,0.1,0.4429292929292929,0.45260572760572754,0.4589041095890411,0.45275459692339487
s567,hidden_count_linear,11,reset234,none,l3_relative10_ordered,1280,0.001,0.48053150553150553,0.4870781995781996,0.4931506849315068,0.48651589180749094
s567,hidden_count_linear,11,reset2345,s5,l3_whole_count,128,0.001,0.4128667628667629,0.3463494838494839,0.363013698630137,0.318110791325077
s567,hidden_count_linear,11,reset2345,s5,l3_fixed250_ordered,2048,0.01,0.4850589225589226,0.4836822899322899,0.4863013698630137,0.4753039143799878
s567,hidden_count_linear,11,reset2345,s5,l3_relative10_ordered,1280,0.01,0.5538900913900914,0.5788301975801975,0.589041095890411,0.5824551674542701
s567,hidden_count_linear,11,reset23456,s56,l3_whole_count,128,0.01,0.4655543530543531,0.4605179542679542,0.4726027397260274,0.4578078362318914
s567,hidden_count_linear,11,reset23456,s56,l3_fixed250_ordered,2048,0.001,0.5592652717652717,0.4366494616494616,0.4520547945205479,0.44601878044439847
s567,hidden_count_linear,11,reset23456,s56,l3_relative10_ordered,1280,0.01,0.6151996151996152,0.6311459373959373,0.6438356164383562,0.6243817575339314
s567,hidden_count_linear,11,reset67,s67,l3_whole_count,128,0.001,0.4517917267917268,0.3608696858696859,0.3767123287671233,0.353270944741533
s567,hidden_count_linear,11,reset67,s67,l3_fixed250_ordered,2048,10.0,0.5761664261664261,0.505757437007437,0.5205479452054794,0.51451174676008
s567,hidden_count_linear,11,reset67,s67,l3_relative10_ordered,1280,0.1,0.5883417508417509,0.5756285381285381,0.5958904109589042,0.5579400470704818
s567,hidden_count_linear,11,reset567,s567,l3_whole_count,128,0.01,0.48040524290524284,0.49775849150849144,0.5136986301369864,0.49631787859022336
s567,hidden_count_linear,11,reset567,s567,l3_fixed250_ordered,2048,0.001,0.5546356421356422,0.4706501831501831,0.4863013698630137,0.4745146016245761
s567,hidden_count_linear,11,reset567,s567,l3_relative10_ordered,1280,0.01,0.6068662818662819,0.6365051615051615,0.6575342465753424,0.6227052075713153
s567,hidden_count_linear,23,normal,none,l3_whole_count,128,10.0,0.3842712842712843,0.37049408924408916,0.3835616438356164,0.353319148177591
s567,hidden_count_linear,23,normal,none,l3_fixed250_ordered,2048,0.1,0.46994348244348244,0.4667811355311355,0.4726027397260274,0.4582612429386623
s567,hidden_count_linear,23,normal,none,l3_relative10_ordered,1280,10.0,0.45897065897065903,0.5314997502497502,0.547945205479452,0.527764834068636
s567,hidden_count_linear,23,resetall250,s567,l3_whole_count,128,10.0,0.4887686387686388,0.4485354922854923,0.4726027397260274,0.4297190992523143
s567,hidden_count_linear,23,resetall250,s567,l3_fixed250_ordered,2048,10.0,0.5684283309283309,0.5087475024975024,0.5205479452054794,0.5117192171366688
s567,hidden_count_linear,23,resetall250,s567,l3_relative10_ordered,1280,0.001,0.5847643097643097,0.6193022255522256,0.6438356164383562,0.6164657012902627
s567,hidden_count_linear,23,reset234,none,l3_whole_count,128,10.0,0.3842712842712843,0.37049408924408916,0.3835616438356164,0.353319148177591
s567,hidden_count_linear,23,reset234,none,l3_fixed250_ordered,2048,0.1,0.46994348244348244,0.4667811355311355,0.4726027397260274,0.4582612429386623
s567,hidden_count_linear,23,reset234,none,l3_relative10_ordered,1280,10.0,0.45897065897065903,0.5314997502497502,0.547945205479452,0.527764834068636
s567,hidden_count_linear,23,reset2345,s5,l3_whole_count,128,0.1,0.4328823953823954,0.4347527472527472,0.4452054794520548,0.4281213756769535
s567,hidden_count_linear,23,reset2345,s5,l3_fixed250_ordered,2048,10.0,0.4835016835016835,0.4986624486624487,0.5136986301369864,0.5005832429219524
s567,hidden_count_linear,23,reset2345,s5,l3_relative10_ordered,1280,0.01,0.4977272727272728,0.5923833111333111,0.6095890410958904,0.5962099139812885
s567,hidden_count_linear,23,reset23456,s56,l3_whole_count,128,0.1,0.4805675805675806,0.530581918081918,0.547945205479452,0.5312604429120211
s567,hidden_count_linear,23,reset23456,s56,l3_fixed250_ordered,2048,1.0,0.5370731120731121,0.5457854645354645,0.5616438356164384,0.5613355557611773
s567,hidden_count_linear,23,reset23456,s56,l3_relative10_ordered,1280,1.0,0.5565536315536316,0.5727446164946165,0.589041095890411,0.5750900267204615
s567,hidden_count_linear,23,reset67,s67,l3_whole_count,128,0.1,0.47699615199615203,0.5089438339438339,0.5273972602739726,0.49941564401550725
s567,hidden_count_linear,23,reset67,s67,l3_fixed250_ordered,2048,0.1,0.5677970177970179,0.5123168498168498,0.5273972602739726,0.5163834957989142
s567,hidden_count_linear,23,reset67,s67,l3_relative10_ordered,1280,1.0,0.5401575276575277,0.6142468642468643,0.6301369863013698,0.620538544217034
s567,hidden_count_linear,23,reset567,s567,l3_whole_count,128,10.0,0.4887686387686388,0.4485354922854923,0.4726027397260274,0.4297190992523143
s567,hidden_count_linear,23,reset567,s567,l3_fixed250_ordered,2048,10.0,0.5684283309283309,0.5087475024975024,0.5205479452054794,0.5117192171366688
s567,hidden_count_linear,23,reset567,s567,l3_relative10_ordered,1280,0.001,0.5847643097643097,0.6193022255522256,0.6438356164383562,0.6164657012902627
s567,hidden_count_linear,101,normal,none,l3_whole_count,128,0.01,0.39997594997594993,0.42179834054834053,0.4315068493150685,0.4057167901023064
s567,hidden_count_linear,101,normal,none,l3_fixed250_ordered,2048,0.01,0.4981541606541606,0.4459387834387834,0.4589041095890411,0.4625484269578198
s567,hidden_count_linear,101,normal,none,l3_relative10_ordered,1280,0.01,0.516504329004329,0.5555167055167055,0.5616438356164384,0.5564200439510038
s567,hidden_count_linear,101,resetall250,s567,l3_whole_count,128,0.01,0.46498917748917745,0.5287157287157287,0.541095890410959,0.5341216220400081
s567,hidden_count_linear,101,resetall250,s567,l3_fixed250_ordered,2048,0.01,0.5385642135642136,0.5083125208125208,0.5273972602739726,0.5284520024266568
s567,hidden_count_linear,101,resetall250,s567,l3_relative10_ordered,1280,1.0,0.6096440596440597,0.610785742035742,0.6232876712328768,0.6203250021235696
s567,hidden_count_linear,101,reset234,none,l3_whole_count,128,0.01,0.39997594997594993,0.42179834054834053,0.4315068493150685,0.4057167901023064
s567,hidden_count_linear,101,reset234,none,l3_fixed250_ordered,2048,0.01,0.4981541606541606,0.4459387834387834,0.4589041095890411,0.4625484269578198
s567,hidden_count_linear,101,reset234,none,l3_relative10_ordered,1280,0.01,0.516504329004329,0.5555167055167055,0.5616438356164384,0.5564200439510038
s567,hidden_count_linear,101,reset2345,s5,l3_whole_count,128,0.01,0.4761002886002886,0.47302489177489176,0.4863013698630137,0.46146179194424813
s567,hidden_count_linear,101,reset2345,s5,l3_fixed250_ordered,2048,0.1,0.5078763828763829,0.47236374736374737,0.4863013698630137,0.49895507737268474
s567,hidden_count_linear,101,reset2345,s5,l3_relative10_ordered,1280,0.1,0.545544733044733,0.6497086247086247,0.6575342465753424,0.650536747796095
s567,hidden_count_linear,101,reset23456,s56,l3_whole_count,128,0.01,0.4691558441558441,0.5258748196248196,0.541095890410959,0.5234021493212669
s567,hidden_count_linear,101,reset23456,s56,l3_fixed250_ordered,2048,0.01,0.542598605098605,0.5051989676989677,0.5205479452054794,0.5256162002539942
s567,hidden_count_linear,101,reset23456,s56,l3_relative10_ordered,1280,10.0,0.5583814333814333,0.6809586247086247,0.6986301369863014,0.6861066946021178
s567,hidden_count_linear,101,reset67,s67,l3_whole_count,128,0.01,0.47193362193362187,0.5053030303030303,0.5136986301369864,0.5081973408758641
s567,hidden_count_linear,101,reset67,s67,l3_fixed250_ordered,2048,1.0,0.5358585858585859,0.47785825285825284,0.4931506849315068,0.49992320299679727
s567,hidden_count_linear,101,reset67,s67,l3_relative10_ordered,1280,0.01,0.6006794131794132,0.5832563270063269,0.5958904109589042,0.5927220303200573
s567,hidden_count_linear,101,reset567,s567,l3_whole_count,128,0.01,0.46498917748917745,0.5287157287157287,0.541095890410959,0.5341216220400081
s567,hidden_count_linear,101,reset567,s567,l3_fixed250_ordered,2048,0.01,0.5385642135642136,0.5083125208125208,0.5273972602739726,0.5284520024266568
s567,hidden_count_linear,101,reset567,s567,l3_relative10_ordered,1280,1.0,0.6096440596440597,0.610785742035742,0.6232876712328768,0.6203250021235696
s567,output_lif,11,normal,none,l3_whole_count,128,0.01,0.36198292448292446,0.38182928182928183,0.3904109589041096,0.370440655644474
s567,output_lif,11,normal,none,l3_fixed250_ordered,2048,0.1,0.46856060606060607,0.41994671994671995,0.4246575342465753,0.42646713623493815
s567,output_lif,11,normal,none,l3_relative10_ordered,1280,0.1,0.47934704184704185,0.45286727161727164,0.4520547945205479,0.4518520178647756
s567,output_lif,11,resetall250,s567,l3_whole_count,128,0.01,0.4414742664742664,0.4812160062160062,0.4931506849315068,0.49072306525571147
s567,output_lif,11,resetall250,s567,l3_fixed250_ordered,2048,0.01,0.5922017797017797,0.5192994505494505,0.5273972602739726,0.5282941996059508
s567,output_lif,11,resetall250,s567,l3_relative10_ordered,1280,0.01,0.6194023569023569,0.6033972971472971,0.6164383561643836,0.5975946312700532
s567,output_lif,11,reset234,none,l3_whole_count,128,0.01,0.36198292448292446,0.38182928182928183,0.3904109589041096,0.370440655644474
s567,output_lif,11,reset234,none,l3_fixed250_ordered,2048,0.1,0.46856060606060607,0.41994671994671995,0.4246575342465753,0.42646713623493815
s567,output_lif,11,reset234,none,l3_relative10_ordered,1280,0.1,0.47934704184704185,0.45286727161727164,0.4520547945205479,0.4518520178647756
s567,output_lif,11,reset2345,s5,l3_whole_count,128,0.01,0.401034151034151,0.38461815961815965,0.3904109589041096,0.37867670251971525
s567,output_lif,11,reset2345,s5,l3_fixed250_ordered,2048,1.0,0.5142616642616642,0.4146887834387834,0.4178082191780822,0.4230961516823319
s567,output_lif,11,reset2345,s5,l3_relative10_ordered,1280,0.01,0.5221079846079847,0.5181790431790432,0.5273972602739726,0.5302146194305879
s567,output_lif,11,reset23456,s56,l3_whole_count,128,0.01,0.4274591149591149,0.4192501942501942,0.4246575342465753,0.4198647135792389
s567,output_lif,11,reset23456,s56,l3_fixed250_ordered,2048,0.01,0.5746091871091871,0.47240190365190365,0.4794520547945205,0.48382521980561205
s567,output_lif,11,reset23456,s56,l3_relative10_ordered,1280,0.01,0.6153679653679653,0.5891095016095015,0.6027397260273972,0.5881212711208897
s567,output_lif,11,reset67,s67,l3_whole_count,128,0.01,0.42560125060125054,0.4308843933843933,0.4383561643835616,0.4331401067655927
s567,output_lif,11,reset67,s67,l3_fixed250_ordered,2048,0.01,0.5991462241462241,0.49767454767454766,0.5068493150684932,0.5001184646225748
s567,output_lif,11,reset67,s67,l3_relative10_ordered,1280,0.1,0.5892676767676768,0.6173604173604174,0.6232876712328768,0.608969358715809
s567,output_lif,11,reset567,s567,l3_whole_count,128,0.01,0.4414742664742664,0.4812160062160062,0.4931506849315068,0.49072306525571147
s567,output_lif,11,reset567,s567,l3_fixed250_ordered,2048,0.01,0.5922017797017797,0.5192994505494505,0.5273972602739726,0.5282941996059508
s567,output_lif,11,reset567,s567,l3_relative10_ordered,1280,0.01,0.6194023569023569,0.6033972971472971,0.6164383561643836,0.5975946312700532
s567,output_lif,23,normal,none,l3_whole_count,128,1.0,0.36273448773448774,0.386058386058386,0.3972602739726027,0.3712682171209994
s567,output_lif,23,normal,none,l3_fixed250_ordered,2048,10.0,0.4824194324194324,0.43922188922188926,0.4589041095890411,0.45396762017339115
s567,output_lif,23,normal,none,l3_relative10_ordered,1280,1.0,0.48427128427128435,0.5232316294816295,0.541095890410959,0.5265612778254988
s567,output_lif,23,resetall250,s567,l3_whole_count,128,0.1,0.4496753246753247,0.517511655011655,0.5342465753424658,0.5232996591177794
s567,output_lif,23,resetall250,s567,l3_fixed250_ordered,2048,1.0,0.5542448292448292,0.5552010489510489,0.5753424657534246,0.5623140518909546
s567,output_lif,23,resetall250,s567,l3_relative10_ordered,1280,1.0,0.5879208754208755,0.6467123154623154,0.6712328767123288,0.6532759661835749
s567,output_lif,23,reset234,none,l3_whole_count,128,1.0,0.36273448773448774,0.386058386058386,0.3972602739726027,0.3712682171209994
s567,output_lif,23,reset234,none,l3_fixed250_ordered,2048,10.0,0.4824194324194324,0.43922188922188926,0.4589041095890411,0.45396762017339115
s567,output_lif,23,reset234,none,l3_relative10_ordered,1280,1.0,0.48427128427128435,0.5232316294816295,0.541095890410959,0.5265612778254988
s567,output_lif,23,reset2345,s5,l3_whole_count,128,0.01,0.42649711399711404,0.4027569652569652,0.4178082191780822,0.38087208235234554
s567,output_lif,23,reset2345,s5,l3_fixed250_ordered,2048,0.01,0.524416786916787,0.4771506271506271,0.4931506849315068,0.47597659385391583
s567,output_lif,23,reset2345,s5,l3_relative10_ordered,1280,0.1,0.5392316017316018,0.5716533466533466,0.589041095890411,0.5712549695778479
s567,output_lif,23,reset23456,s56,l3_whole_count,128,0.1,0.4532227032227032,0.49308608058608056,0.5068493150684932,0.4915676778267077
s567,output_lif,23,reset23456,s56,l3_fixed250_ordered,2048,0.1,0.5735209235209235,0.4976232101232101,0.5136986301369864,0.5011789501033396
s567,output_lif,23,reset23456,s56,l3_relative10_ordered,1280,10.0,0.5944925444925445,0.6116293428793428,0.6301369863013698,0.6165236721948902
s567,output_lif,23,reset67,s67,l3_whole_count,128,10.0,0.4234187109187109,0.46234806859806854,0.4863013698630137,0.44745607829729234
s567,output_lif,23,reset67,s67,l3_fixed250_ordered,2048,10.0,0.5401936026936027,0.5519542957042957,0.5753424657534246,0.5527261672601301
s567,output_lif,23,reset67,s67,l3_relative10_ordered,1280,1.0,0.5511063011063011,0.6228646353646353,0.6506849315068494,0.6285959709887551
s567,output_lif,23,reset567,s567,l3_whole_count,128,0.1,0.4496753246753247,0.517511655011655,0.5342465753424658,0.5232996591177794
s567,output_lif,23,reset567,s567,l3_fixed250_ordered,2048,1.0,0.5542448292448292,0.5552010489510489,0.5753424657534246,0.5623140518909546
s567,output_lif,23,reset567,s567,l3_relative10_ordered,1280,1.0,0.5879208754208755,0.6467123154623154,0.6712328767123288,0.6532759661835749
s567,output_lif,101,normal,none,l3_whole_count,128,0.1,0.4154882154882155,0.3915577478077478,0.3972602739726027,0.39623779785567886
s567,output_lif,101,normal,none,l3_fixed250_ordered,2048,10.0,0.45989658489658486,0.41433011433011435,0.4246575342465753,0.43566104339130657
s567,output_lif,101,normal,none,l3_relative10_ordered,1280,0.01,0.5607323232323232,0.4858537296037296,0.4931506849315068,0.4866764800211589
s567,output_lif,101,resetall250,s567,l3_whole_count,128,0.1,0.47382154882154875,0.5069458319458319,0.5205479452054794,0.5180714978243307
s567,output_lif,101,resetall250,s567,l3_fixed250_ordered,2048,1.0,0.5566919191919192,0.4981074481074481,0.5136986301369864,0.5269281338694426
s567,output_lif,101,resetall250,s567,l3_relative10_ordered,1280,10.0,0.595923520923521,0.5753961316461316,0.589041095890411,0.5892705103223006
s567,output_lif,101,reset234,none,l3_whole_count,128,0.1,0.4154882154882155,0.3915577478077478,0.3972602739726027,0.39623779785567886
s567,output_lif,101,reset234,none,l3_fixed250_ordered,2048,10.0,0.45989658489658486,0.41433011433011435,0.4246575342465753,0.43566104339130657
s567,output_lif,101,reset234,none,l3_relative10_ordered,1280,0.01,0.5607323232323232,0.4858537296037296,0.4931506849315068,0.4866764800211589
s567,output_lif,101,reset2345,s5,l3_whole_count,128,10.0,0.4787518037518037,0.41639541014541015,0.4246575342465753,0.4209009026233464
s567,output_lif,101,reset2345,s5,l3_fixed250_ordered,2048,1.0,0.4990800865800866,0.45057858807858814,0.4657534246575342,0.47750531632110577
s567,output_lif,101,reset2345,s5,l3_relative10_ordered,1280,0.01,0.5926767676767676,0.5578234265734265,0.5684931506849316,0.5739614410824364
s567,output_lif,101,reset23456,s56,l3_whole_count,128,0.1,0.5022306397306396,0.47381091131091124,0.4863013698630137,0.49436369442864264
s567,output_lif,101,reset23456,s56,l3_fixed250_ordered,2048,0.1,0.5226911976911977,0.4779193029193029,0.4931506849315068,0.5027253208412629
s567,output_lif,101,reset23456,s56,l3_relative10_ordered,1280,0.01,0.5593073593073593,0.5821671384171384,0.5958904109589042,0.5936834880487115
s567,output_lif,101,reset67,s67,l3_whole_count,128,0.1,0.4599326599326599,0.48891525141525133,0.5,0.48949739998089364
s567,output_lif,101,reset67,s67,l3_fixed250_ordered,2048,0.1,0.5263949013949014,0.49585969585969586,0.5068493150684932,0.5057781015987378
s567,output_lif,101,reset67,s67,l3_relative10_ordered,1280,0.01,0.5891414141414142,0.5497897935397935,0.5616438356164384,0.5548787702062458
s567,output_lif,101,reset567,s567,l3_whole_count,128,0.1,0.47382154882154875,0.5069458319458319,0.5205479452054794,0.5180714978243307
s567,output_lif,101,reset567,s567,l3_fixed250_ordered,2048,1.0,0.5566919191919192,0.4981074481074481,0.5136986301369864,0.5269281338694426
s567,output_lif,101,reset567,s567,l3_relative10_ordered,1280,10.0,0.595923520923521,0.5753961316461316,0.589041095890411,0.5892705103223006
s67,hidden_count_linear,11,normal,none,l3_whole_count,128,1.0,0.40586820586820593,0.4143432955932956,0.4246575342465753,0.4134017605413487
s67,hidden_count_linear,11,normal,none,l3_fixed250_ordered,2048,1.0,0.46978114478114485,0.43929403929403926,0.4520547945205479,0.44297354669936956
s67,hidden_count_linear,11,normal,none,l3_relative10_ordered,1280,0.01,0.4801046176046177,0.49092643467643465,0.5068493150684932,0.4852049575671646
s67,hidden_count_linear,11,resetall250,s67,l3_whole_count,128,0.01,0.49134800384800387,0.4829156954156954,0.4931506849315068,0.49252504717771567
s67,hidden_count_linear,11,resetall250,s67,l3_fixed250_ordered,2048,0.001,0.5373737373737374,0.4853958541458541,0.5,0.5040696943321358
s67,hidden_count_linear,11,resetall250,s67,l3_relative10_ordered,1280,1.0,0.6228054353054352,0.6291028416028416,0.6506849315068494,0.621607744107744
s67,hidden_count_linear,11,reset234,none,l3_whole_count,128,1.0,0.40586820586820593,0.4143432955932956,0.4246575342465753,0.4134017605413487
s67,hidden_count_linear,11,reset234,none,l3_fixed250_ordered,2048,1.0,0.46978114478114485,0.43929403929403926,0.4520547945205479,0.44297354669936956
s67,hidden_count_linear,11,reset234,none,l3_relative10_ordered,1280,0.01,0.4801046176046177,0.49092643467643465,0.5068493150684932,0.4852049575671646
s67,hidden_count_linear,11,reset2345,none,l3_whole_count,128,1.0,0.40586820586820593,0.4143432955932956,0.4246575342465753,0.4134017605413487
s67,hidden_count_linear,11,reset2345,none,l3_fixed250_ordered,2048,1.0,0.46978114478114485,0.43929403929403926,0.4520547945205479,0.44297354669936956
s67,hidden_count_linear,11,reset2345,none,l3_relative10_ordered,1280,0.01,0.4801046176046177,0.49092643467643465,0.5068493150684932,0.4852049575671646
s67,hidden_count_linear,11,reset23456,s6,l3_whole_count,128,1.0,0.4758417508417508,0.461698717948718,0.4726027397260274,0.4577619251246254
s67,hidden_count_linear,11,reset23456,s6,l3_fixed250_ordered,2048,1.0,0.5465367965367965,0.4985563048063048,0.5205479452054794,0.5011363821575491
s67,hidden_count_linear,11,reset23456,s6,l3_relative10_ordered,1280,0.01,0.5518999518999519,0.5938374125874125,0.6164383561643836,0.5804641149138302
s67,hidden_count_linear,11,reset67,s67,l3_whole_count,128,0.01,0.49134800384800387,0.4829156954156954,0.4931506849315068,0.49252504717771567
s67,hidden_count_linear,11,reset67,s67,l3_fixed250_ordered,2048,0.001,0.5373737373737374,0.4853958541458541,0.5,0.5040696943321358
s67,hidden_count_linear,11,reset67,s67,l3_relative10_ordered,1280,1.0,0.6228054353054352,0.6291028416028416,0.6506849315068494,0.621607744107744
s67,hidden_count_linear,11,reset567,s67,l3_whole_count,128,0.01,0.49134800384800387,0.4829156954156954,0.4931506849315068,0.49252504717771567
s67,hidden_count_linear,11,reset567,s67,l3_fixed250_ordered,2048,0.001,0.5373737373737374,0.4853958541458541,0.5,0.5040696943321358
s67,hidden_count_linear,11,reset567,s67,l3_relative10_ordered,1280,1.0,0.6228054353054352,0.6291028416028416,0.6506849315068494,0.621607744107744
s67,hidden_count_linear,23,normal,none,l3_whole_count,128,10.0,0.3682359307359308,0.3837135087135087,0.3972602739726027,0.3752693875584118
s67,hidden_count_linear,23,normal,none,l3_fixed250_ordered,2048,10.0,0.42989417989417983,0.4781919469419469,0.4931506849315068,0.488251560996059
s67,hidden_count_linear,23,normal,none,l3_relative10_ordered,1280,1.0,0.47361712361712366,0.4603348040848041,0.4726027397260274,0.4545202210643387
s67,hidden_count_linear,23,resetall250,s67,l3_whole_count,128,0.1,0.4541786916786918,0.502991452991453,0.5205479452054794,0.49428509810474397
s67,hidden_count_linear,23,resetall250,s67,l3_fixed250_ordered,2048,0.1,0.5384319384319385,0.5515796703296703,0.5684931506849316,0.5560274804282135
s67,hidden_count_linear,23,resetall250,s67,l3_relative10_ordered,1280,1.0,0.5833754208754208,0.6159736097236096,0.636986301369863,0.6164429537735164
s67,hidden_count_linear,23,reset234,none,l3_whole_count,128,10.0,0.3682359307359308,0.3837135087135087,0.3972602739726027,0.3752693875584118
s67,hidden_count_linear,23,reset234,none,l3_fixed250_ordered,2048,10.0,0.42989417989417983,0.4781919469419469,0.4931506849315068,0.488251560996059
s67,hidden_count_linear,23,reset234,none,l3_relative10_ordered,1280,1.0,0.47361712361712366,0.4603348040848041,0.4726027397260274,0.4545202210643387
