condition,architecture_family,beta,tau_mem_ms,shift_syn,tau_syn_ms,seed,ablation,replicate,native_val_ba,native_test_ba,hidden_whole_count_val_ba,hidden_whole_count_test_ba
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",71,temporal_shuffle,2,0.526436988936989,0.5075993450993451,0.5363275613275614,0.5181221556221556
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",71,temporal_shuffle,3,0.5181036556036557,0.4558788433788434,0.5262025012025011,0.5259421134421134
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",71,temporal_shuffle,4,0.5241221741221741,0.47446442446442444,0.5093674843674844,0.512413974913975
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],11,ordered,0,0.557521645021645,0.5320741758241758,0.5531866281866282,0.5155316905316905
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],11,state_reset,0,0.4126322751322751,0.44804223554223555,0.08333333333333333,0.08333333333333333
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],11,temporal_shuffle,0,0.4896584896584897,0.4764083139083139,0.5315656565656566,0.5159895659895659
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],11,temporal_shuffle,1,0.4614177489177489,0.44781191031191026,0.4953823953823953,0.48646214896214895
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],11,temporal_shuffle,2,0.5178030303030303,0.4750915750915751,0.5348063973063972,0.5427461427461426
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],11,temporal_shuffle,3,0.5284511784511785,0.4784666722166722,0.5673761423761423,0.5394001831501831
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],11,temporal_shuffle,4,0.5522306397306397,0.4848769286269286,0.5481962481962482,0.5584075646575646
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],23,ordered,0,0.532022607022607,0.5156711344211343,0.5230940355940356,0.5488879176379177
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],23,state_reset,0,0.44663299663299666,0.4963397713397713,0.08333333333333333,0.08333333333333333
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],23,temporal_shuffle,0,0.45790644540644543,0.5144022644022644,0.47861351611351616,0.5822344322344322
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],23,temporal_shuffle,1,0.4642255892255893,0.5276057276057277,0.48337542087542085,0.5407259407259407
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],23,temporal_shuffle,2,0.46888528138528135,0.5328005328005327,0.48311688311688306,0.5235993173493173
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],23,temporal_shuffle,3,0.45265151515151514,0.537021312021312,0.46022727272727276,0.5505494505494505
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],23,temporal_shuffle,4,0.4770562770562771,0.5118228993228993,0.490055315055315,0.5650696525696525
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],37,ordered,0,0.5435966810966811,0.4991987179487179,0.5340367965367966,0.5095772283272283
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],37,state_reset,0,0.456559644059644,0.5092567155067155,0.08333333333333333,0.08333333333333333
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],37,temporal_shuffle,0,0.44987373737373737,0.45722333222333217,0.4965007215007215,0.4958735708735708
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],37,temporal_shuffle,1,0.4997835497835497,0.51007326007326,0.518596681096681,0.4744179431679431
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],37,temporal_shuffle,2,0.4824855699855699,0.48000263625263623,0.48618927368927367,0.485309829059829
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],37,temporal_shuffle,3,0.4498737373737373,0.4951541514041513,0.47828282828282825,0.5093136030636031
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],37,temporal_shuffle,4,0.491576479076479,0.4927121489621489,0.5094696969696969,0.5132055444555444
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],53,ordered,0,0.5283189033189032,0.5202707015207015,0.5551406926406927,0.4930881618381618
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],53,state_reset,0,0.36147787397787395,0.47946081696081694,0.08333333333333333,0.08333333333333333
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],53,temporal_shuffle,0,0.4698532948532949,0.5260565823065823,0.5363576238576239,0.5477106227106227
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],53,temporal_shuffle,1,0.4655242905242906,0.4876297313797313,0.5419131794131794,0.5569097569097569
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],53,temporal_shuffle,2,0.4893338143338144,0.46616508491508485,0.5419131794131794,0.5417582417582417
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],53,temporal_shuffle,3,0.4732263107263108,0.5077034077034077,0.519522607022607,0.5264783827283828
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],53,temporal_shuffle,4,0.5002825877825877,0.5095522533022533,0.5309704184704184,0.5536630036630037
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],71,ordered,0,0.5320286195286195,0.43799048174048166,0.5026575276575277,0.47521367521367514
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],71,state_reset,0,0.4109848484848484,0.45207015207015205,0.08333333333333333,0.08333333333333333
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],71,temporal_shuffle,0,0.49028379028379027,0.4775828338328338,0.5388949013949014,0.5268863081363081
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],71,temporal_shuffle,1,0.4353234728234729,0.4733509546009546,0.487974987974988,0.4872329059829059
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],71,temporal_shuffle,2,0.4507996632996633,0.4570339382839383,0.508375420875421,0.4904033466533466
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],71,temporal_shuffle,3,0.43456589706589716,0.4841665279165279,0.5103595478595478,0.5093288655788656
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],71,temporal_shuffle,4,0.46111712361712365,0.44700230325230317,0.5097282347282348,0.5179174991674992
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],11,ordered,0,0.5478354978354978,0.5546321733821733,0.5488215488215488,0.5935286935286935
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],11,state_reset,0,0.48496272246272243,0.5402451714951715,0.5628367003367004,0.586795843045843
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],11,temporal_shuffle,0,0.46009499759499756,0.5408043345543344,0.5359848484848485,0.5590319402819403
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],11,temporal_shuffle,1,0.4287397787397787,0.5560321622821622,0.5214646464646465,0.5741834554334554
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],11,temporal_shuffle,2,0.4859187109187109,0.5111568986568986,0.5491161616161616,0.5232905982905983
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],11,temporal_shuffle,3,0.45146705146705135,0.5227890165390164,0.5398929773929774,0.5838716838716839
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],11,temporal_shuffle,4,0.4377044252044251,0.533228576978577,0.5114478114478114,0.5380362692862692
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],23,ordered,0,0.5383718133718134,0.5788142413142413,0.5166726791726791,0.5918081918081918
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],23,state_reset,0,0.4646043771043771,0.511924186924187,0.5513047138047139,0.6171509046509046
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],23,temporal_shuffle,0,0.4494408369408369,0.559575147075147,0.4721380471380472,0.577980352980353
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],23,temporal_shuffle,1,0.45146103896103895,0.5519993894993894,0.45774410774410773,0.5828435453435453
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],23,temporal_shuffle,2,0.43217893217893216,0.5597014097014097,0.4820586820586821,0.5889291264291264
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],23,temporal_shuffle,3,0.4503667628667629,0.5763431013431012,0.45698653198653205,0.5768009768009768
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],23,temporal_shuffle,4,0.4553270803270803,0.5784243534243533,0.4618386243386243,0.6042769730269729
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],37,ordered,0,0.5117784992784994,0.49589091464091456,0.5207431457431456,0.5566058941058941
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],37,state_reset,0,0.47133838383838383,0.4844842657342657,0.5340007215007215,0.5433032245532244
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],37,temporal_shuffle,0,0.48261183261183255,0.4796571484071484,0.5276875901875901,0.5364940614940614
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],37,temporal_shuffle,1,0.49947691197691196,0.47641039516039513,0.5353535353535354,0.5364850427350427
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],37,temporal_shuffle,2,0.48062770562770557,0.4645056332556332,0.5359848484848485,0.5225961538461538
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],37,temporal_shuffle,3,0.4799963924963924,0.4749222999222999,0.5111471861471861,0.5233648296148296
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],37,temporal_shuffle,4,0.48495670995671,0.454224247974248,0.5359848484848485,0.5207473082473082
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],53,ordered,0,0.4849266474266474,0.5465312465312465,0.5067279942279942,0.56129773004773
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],53,state_reset,0,0.44021765271765273,0.5312444499944499,0.5462121212121211,0.5434405871905871
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],53,temporal_shuffle,0,0.46998556998556995,0.4814768564768564,0.5159151034151035,0.598135198135198
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],53,temporal_shuffle,1,0.45649350649350645,0.49794302919302913,0.5151575276575276,0.6116633366633367
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],53,temporal_shuffle,2,0.459469696969697,0.496989121989122,0.5162518037518038,0.5389763014763015
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],53,temporal_shuffle,3,0.5096681096681096,0.4969891219891219,0.5178030303030303,0.5572302697302697
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],53,temporal_shuffle,4,0.4769300144300144,0.5312153124653124,0.5227633477633478,0.5508810633810634
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],71,ordered,0,0.5765993265993267,0.5013181263181262,0.5306938431938432,0.5781628094128094
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],71,state_reset,0,0.5372414622414622,0.48396534021534016,0.5184583934583935,0.5886745199245199
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],71,temporal_shuffle,0,0.5265632515632516,0.504084804084804,0.5045695045695046,0.5992556055056054
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],71,temporal_shuffle,1,0.5196188071188071,0.4841443278943279,0.5154160654160654,0.5691960816960816
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],71,temporal_shuffle,2,0.5315235690235691,0.5064657564657564,0.5028499278499278,0.5968725718725719
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],71,temporal_shuffle,3,0.5252104377104376,0.5025967088467088,0.4999398749398749,0.5733648296148296
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],71,temporal_shuffle,4,0.5315235690235691,0.49888999888999885,0.5078403078403079,0.5796127483627483
