epoch,optimization_train_loss,train_loss,train_balanced_accuracy,val_loss,val_balanced_accuracy,val_accuracy,val_macro_f1,model,split_seed,representation,requested_duration_ms,actual_duration_ms,n_time_bins
97,0.7796342875018264,0.7636774968619299,0.7915907123956303,1.5539611057681932,0.5915205505279034,0.5966850828729282,0.5862601868264478,small_temporal_cnn,23,fixed_100ms,100.0,93.75,43
98,0.7749026268419593,0.7567124414925623,0.7925470636641925,1.5817417966726735,0.5803722557399028,0.580110497237569,0.5715082279998246,small_temporal_cnn,23,fixed_100ms,100.0,93.75,43
99,0.7656100948651632,0.7456083740850892,0.8069406000281267,1.5650229269628366,0.5596955128205129,0.56353591160221,0.5656386855817597,small_temporal_cnn,23,fixed_100ms,100.0,93.75,43
100,0.7494950090995943,0.7388736378062856,0.7888334201755236,1.5518243273318801,0.611237326127032,0.6132596685082873,0.5995346083274555,small_temporal_cnn,23,fixed_100ms,100.0,93.75,43
101,0.7476833554229351,0.7280037773980035,0.8065983519146503,1.551087184505568,0.5702582956259427,0.574585635359116,0.5767605763901038,small_temporal_cnn,23,fixed_100ms,100.0,93.75,43
102,0.7358768504075329,0.7171089788880011,0.8066508266680911,1.558780311879532,0.581917735042735,0.585635359116022,0.5783181940949923,small_temporal_cnn,23,fixed_100ms,100.0,93.75,43
103,0.7341433047044157,0.7116508021499172,0.8016804051402721,1.5545575895362138,0.6013244720965308,0.6077348066298343,0.5914010571644263,small_temporal_cnn,23,fixed_100ms,100.0,93.75,43
104,0.7164601268190326,0.6978989186913076,0.8144735215021663,1.5597605836984203,0.5748167001843473,0.574585635359116,0.571422916915805,small_temporal_cnn,23,fixed_100ms,100.0,93.75,43
105,0.7095320626942798,0.6956822404957781,0.8056548589211067,1.5354571684947989,0.582571329813977,0.585635359116022,0.5817266569835565,small_temporal_cnn,23,fixed_100ms,100.0,93.75,43
106,0.6968939123731671,0.6833223477758542,0.8088016309465549,1.557095564531358,0.5942234372381431,0.5966850828729282,0.5844644707144707,small_temporal_cnn,23,fixed_100ms,100.0,93.75,43
107,0.6968441993299157,0.67375145729142,0.8170742483657957,1.5475523722105922,0.6078436609686609,0.6077348066298343,0.6029726846437534,small_temporal_cnn,23,fixed_100ms,100.0,93.75,43
108,0.675931555454177,0.6693632530443596,0.8205364787402843,1.5414884367041826,0.5782103653427183,0.580110497237569,0.5748175220819116,small_temporal_cnn,23,fixed_100ms,100.0,93.75,43
109,0.6838282909056153,0.660127524173621,0.839347768001523,1.5482508200966851,0.5761610734037205,0.580110497237569,0.5783725265378634,small_temporal_cnn,23,fixed_100ms,100.0,93.75,43
110,0.6778159923023648,0.6497337302776298,0.8184128336356032,1.5496687493930206,0.5911769943019943,0.5911602209944752,0.5852260532622361,small_temporal_cnn,23,fixed_100ms,100.0,93.75,43
111,0.6687046456818628,0.6449644377737335,0.8259430883516571,1.5706677937375906,0.5681000712250711,0.569060773480663,0.5610901679926709,small_temporal_cnn,23,fixed_100ms,100.0,93.75,43
112,0.6534280044863923,0.6373007417929293,0.8424745155966784,1.5356370704608728,0.5764711119490532,0.574585635359116,0.5781185122204838,small_temporal_cnn,23,fixed_100ms,100.0,93.75,43
113,0.6448108915126685,0.6290779576157078,0.8300127582747034,1.5412131462307925,0.5945298097871626,0.5966850828729282,0.5858308893357912,small_temporal_cnn,23,fixed_100ms,100.0,93.75,43
114,0.6392673299770163,0.6238806984641335,0.8475556166203821,1.563664262466009,0.566558257918552,0.569060773480663,0.5705231435804191,small_temporal_cnn,23,fixed_100ms,100.0,93.75,43
115,0.6262791584236453,0.6197601125697897,0.8397749893888267,1.531306187750885,0.585379482989777,0.585635359116022,0.5759732465204309,small_temporal_cnn,23,fixed_100ms,100.0,93.75,43
116,0.6204161653615008,0.611137309218898,0.8378367394596448,1.5705374617602943,0.5794122884196414,0.580110497237569,0.5840086006974051,small_temporal_cnn,23,fixed_100ms,100.0,93.75,43
117,0.6142477873599891,0.6005003148859197,0.8425745734022415,1.5300211616642567,0.5857267052119993,0.585635359116022,0.5760019041127513,small_temporal_cnn,23,fixed_100ms,100.0,93.75,43
118,0.6045865237110793,0.5942212653882576,0.8545478355228694,1.566923531379489,0.5536361446287916,0.5524861878453039,0.5603646684642694,small_temporal_cnn,23,fixed_100ms,100.0,93.75,43
119,0.604926853228097,0.5866320060961174,0.8547593489252269,1.537776040767438,0.5736147771074241,0.574585635359116,0.5732212068371935,small_temporal_cnn,23,fixed_100ms,100.0,93.75,43
120,0.5995610534542739,0.5729747579555319,0.8582550614158944,1.5557538027262818,0.568753665996313,0.569060773480663,0.565286291216598,small_temporal_cnn,23,fixed_100ms,100.0,93.75,43
121,0.583145016130775,0.5712024072203973,0.8535190365711739,1.561554039380827,0.5800658831908833,0.580110497237569,0.5749550187059281,small_temporal_cnn,23,fixed_100ms,100.0,93.75,43
122,0.5838171075088809,0.5708975705233488,0.8573350971620232,1.5691780385391487,0.5850322607675549,0.585635359116022,0.5839761835840267,small_temporal_cnn,23,fixed_100ms,100.0,93.75,43
123,0.5655117420235065,0.5636570940114031,0.8541953406008544,1.566800618039969,0.579453138092844,0.580110497237569,0.5769408544185247,small_temporal_cnn,23,fixed_100ms,100.0,93.75,43
124,0.5700365870889991,0.5531592051188151,0.8631016532233106,1.589663510823118,0.5621972934472934,0.56353591160221,0.5634393419991798,small_temporal_cnn,23,fixed_100ms,100.0,93.75,43
125,0.5556155671977033,0.5448729466910314,0.8612768508378194,1.5458474765166392,0.5739619993296464,0.574585635359116,0.5651568689704664,small_temporal_cnn,23,fixed_100ms,100.0,93.75,43
1,2.48649352536057,2.4696372446387707,0.12638941043196364,2.4931778038404264,0.0874727668845316,0.08287292817679558,0.045358345358345355,small_temporal_gru,23,fixed_100ms,100.0,93.75,43
2,2.461589798782811,2.447657822117661,0.15423963280841066,2.480623108247367,0.07501728255404726,0.07734806629834254,0.041224843164498336,small_temporal_gru,23,fixed_100ms,100.0,93.75,43
3,2.4410865263505417,2.4273993598090278,0.17851052405728307,2.4695797914958133,0.08998868778280543,0.09392265193370165,0.06583661436602613,small_temporal_gru,23,fixed_100ms,100.0,93.75,43
4,2.4206286570038458,2.408527890600339,0.2092606911570296,2.4600454088074066,0.08443313222724987,0.08839779005524862,0.061257261257261254,small_temporal_gru,23,fixed_100ms,100.0,93.75,43
5,2.4020993810711486,2.3889120853308476,0.2339433110873745,2.4500502275498532,0.09909816490698843,0.10497237569060773,0.07926954094292805,small_temporal_gru,23,fixed_100ms,100.0,93.75,43
6,2.3818842810813825,2.3687439427231296,0.2383655999975407,2.4400256246493006,0.1291635243841126,0.13812154696132597,0.08545477450239354,small_temporal_gru,23,fixed_100ms,100.0,93.75,43
7,2.3610968498268514,2.346703854955808,0.24824042434835628,2.4287510655861535,0.13406548516842634,0.143646408839779,0.08688610011296767,small_temporal_gru,23,fixed_100ms,100.0,93.75,43
8,2.3377284806184093,2.322006949993095,0.29025021466855044,2.4158849558118956,0.171606334841629,0.18232044198895028,0.12595273304589696,small_temporal_gru,23,fixed_100ms,100.0,93.75,43
9,2.3122916106021765,2.2937676015526356,0.3056863504535234,2.4015962800926927,0.17877545248868779,0.1878453038674033,0.14006979241541842,small_temporal_gru,23,fixed_100ms,100.0,93.75,43
10,2.281710560153229,2.2609369451349433,0.3375729600026655,2.383856336056198,0.1983832956259427,0.20994475138121546,0.1608820478284643,small_temporal_gru,23,fixed_100ms,100.0,93.75,43
11,2.2470929906825825,2.222611999511719,0.34003819433949806,2.362496349693003,0.18341189039718453,0.19337016574585636,0.14748947281296151,small_temporal_gru,23,fixed_100ms,100.0,93.75,43
12,2.205154812938035,2.1763662781378237,0.34049967806314213,2.334954319737893,0.21049522373051788,0.22099447513812154,0.17850616990900267,small_temporal_gru,23,fixed_100ms,100.0,93.75,43
13,2.156246293193162,2.1199462736495818,0.36688815039018335,2.3004332484461325,0.20130404725992965,0.20994475138121546,0.15983737323916866,small_temporal_gru,23,fixed_100ms,100.0,93.75,43
14,2.09583489051973,2.052851682720762,0.3904107818584617,2.2537746956335245,0.23424930869783814,0.2430939226519337,0.19099191349741843,small_temporal_gru,23,fixed_100ms,100.0,93.75,43
15,2.0253041315560387,1.9834924100625395,0.3813053954274938,2.211144210225311,0.23976401458019106,0.24861878453038674,0.19300260516692744,small_temporal_gru,23,fixed_100ms,100.0,93.75,43
16,1.9623822660157175,1.9246944851345487,0.3866426292829493,2.1667699655775206,0.28296935227082287,0.287292817679558,0.24401782642881717,small_temporal_gru,23,fixed_100ms,100.0,93.75,43
17,1.9051578861294372,1.8664070360588305,0.4180682614878988,2.131958682234116,0.2885657574995811,0.292817679558011,0.2509166397175735,small_temporal_gru,23,fixed_100ms,100.0,93.75,43
18,1.8403810298804082,1.805240407616201,0.41220994440155206,2.0775102225456448,0.34473405815317576,0.34806629834254144,0.2956098465672934,small_temporal_gru,23,fixed_100ms,100.0,93.75,43
19,1.7824386254705564,1.7466565835355508,0.45486188551556533,2.0339801008530083,0.3551507248198424,0.35911602209944754,0.30709671607697925,small_temporal_gru,23,fixed_100ms,100.0,93.75,43
20,1.724326943387889,1.6858775591609454,0.457294929728669,1.9916280672695097,0.3753199891067538,0.3756906077348066,0.31286823022391436,small_temporal_gru,23,fixed_100ms,100.0,93.75,43
21,1.6658302355294277,1.6264290395409169,0.4740620651808613,1.9430406264837277,0.3851239106753812,0.3867403314917127,0.3257436210022417,small_temporal_gru,23,fixed_100ms,100.0,93.75,43
22,1.6085424141450362,1.5769810223820233,0.4863168023387889,1.9058120896144466,0.38011301742919384,0.3867403314917127,0.33015230620493774,small_temporal_gru,23,fixed_100ms,100.0,93.75,43
23,1.5611215418035334,1.5248544249871765,0.49559682603107075,1.8737445220104239,0.4023352396514161,0.4088397790055249,0.3428579869170057,small_temporal_gru,23,fixed_100ms,100.0,93.75,43
24,1.511037663739137,1.4827356357767125,0.5152620294295744,1.845124302648049,0.4124455337690631,0.4198895027624309,0.3576130523434444,small_temporal_gru,23,fixed_100ms,100.0,93.75,43
25,1.4666640447847772,1.4427589339439315,0.5280190310553562,1.8540527175144597,0.39647331154684085,0.40331491712707185,0.3468168739653594,small_temporal_gru,23,fixed_100ms,100.0,93.75,43
26,1.42659314401222,1.4050451259420376,0.5424560712975294,1.7996366722149084,0.4198566071727836,0.425414364640884,0.367565297513289,small_temporal_gru,23,fixed_100ms,100.0,93.75,43
27,1.3872299989064534,1.3566942927813288,0.5726731228909444,1.7912787337329505,0.3973280124015417,0.40331491712707185,0.35483477357040577,small_temporal_gru,23,fixed_100ms,100.0,93.75,43
28,1.351618599410009,1.3266507929021663,0.5668628787293137,1.814029967587297,0.3810085679570973,0.3867403314917127,0.3484301960559684,small_temporal_gru,23,fixed_100ms,100.0,93.75,43
29,1.3138243896792634,1.287155444212634,0.5845911093956079,1.7987926757138077,0.37510579017931955,0.3812154696132597,0.3453929458791223,small_temporal_gru,23,fixed_100ms,100.0,93.75,43
30,1.2741982380549113,1.2496201640427715,0.6180157101104008,1.7546276703723886,0.39146608429696655,0.39779005524861877,0.3575249324901006,small_temporal_gru,23,fixed_100ms,100.0,93.75,43
31,1.241172333437987,1.2137500339084202,0.6236036040827578,1.7687221126661774,0.38946445031003846,0.39779005524861877,0.36629304569714777,small_temporal_gru,23,fixed_100ms,100.0,93.75,43
32,1.2046033970033279,1.1842404991689355,0.6349195319560829,1.7295436964509237,0.4008819339701692,0.4088397790055249,0.37601949386691486,small_temporal_gru,23,fixed_100ms,100.0,93.75,43
33,1.171570772354049,1.1487311931571575,0.6449408835636059,1.7328572984558444,0.3901180450812803,0.39779005524861877,0.3620220417151363,small_temporal_gru,23,fixed_100ms,100.0,93.75,43
34,1.1449874507056341,1.1181073891996134,0.6512647118578319,1.7885330368800716,0.3839088947544829,0.39226519337016574,0.36564580864294277,small_temporal_gru,23,fixed_100ms,100.0,93.75,43
35,1.111694702475962,1.0894975142045455,0.661823027358008,1.7864865466376036,0.3839088947544829,0.39226519337016574,0.36593140267853674,small_temporal_gru,23,fixed_100ms,100.0,93.75,43
36,1.0782071775860256,1.0557952110213462,0.6756646113039849,1.7701167322654092,0.38020519105077927,0.39226519337016574,0.35768919036655705,small_temporal_gru,23,fixed_100ms,100.0,93.75,43
37,1.0476051636416503,1.036027488323173,0.6849438656413787,1.8091943224490676,0.374996857717446,0.3867403314917127,0.35127300078280466,small_temporal_gru,23,fixed_100ms,100.0,93.75,43
38,1.0187390214264995,0.9955392933855153,0.7091245391817643,1.7077847475505006,0.40022833919892736,0.4088397790055249,0.3783145431748894,small_temporal_gru,23,fixed_100ms,100.0,93.75,43
39,0.9870878795180658,0.9707491171480429,0.7148274150395894,1.790374292194514,0.37040126948215185,0.3812154696132597,0.347117624620485,small_temporal_gru,23,fixed_100ms,100.0,93.75,43
40,0.9565546110422924,0.9342124014189749,0.7337650177610486,1.7348801417904005,0.3792043740573152,0.39226519337016574,0.36194124956379853,small_temporal_gru,23,fixed_100ms,100.0,93.75,43
41,0.9300812610472091,0.9039321128768151,0.7414793074437461,1.736605607343642,0.3964837858220211,0.4088397790055249,0.37315883663077715,small_temporal_gru,23,fixed_100ms,100.0,93.75,43
42,0.8994517022913152,0.8819014655219184,0.7666940445687516,1.7084375876748101,0.3955238185017597,0.4088397790055249,0.3791110916110916,small_temporal_gru,23,fixed_100ms,100.0,93.75,43
43,0.8757499443160163,0.8572851624151673,0.7767144117048921,1.712002285277646,0.39517659627953744,0.4088397790055249,0.37966886164111086,small_temporal_gru,23,fixed_100ms,100.0,93.75,43
44,0.8500718568310593,0.8393227933633207,0.7767746644319801,1.7013750445118268,0.4101888511814982,0.425414364640884,0.39680704114458415,small_temporal_gru,23,fixed_100ms,100.0,93.75,43
45,0.831708182469763,0.8052686672018032,0.7874822090201906,1.7490766746563147,0.40038492961287075,0.4143646408839779,0.38659448411886516,small_temporal_gru,23,fixed_100ms,100.0,93.75,43
46,0.8083417927375948,0.8053222116797861,0.7708400262124205,1.8565721459151632,0.3788980015082956,0.39226519337016574,0.36524109982364245,small_temporal_gru,23,fixed_100ms,100.0,93.75,43
47,0.7852485271415325,0.7749220645788945,0.7945891466038617,1.8252148285755136,0.3792043740573152,0.39226519337016574,0.3659906367839601,small_temporal_gru,23,fixed_100ms,100.0,93.75,43
48,0.771268505279464,0.7463661193847656,0.8023631614011432,1.7256647183750216,0.4049805178481649,0.4198895027624309,0.38994056585805065,small_temporal_gru,23,fixed_100ms,100.0,93.75,43
49,0.7415045551579408,0.7344838768544824,0.8098987889949103,1.7204815774991367,0.4255483283056812,0.4419889502762431,0.408222597444738,small_temporal_gru,23,fixed_100ms,100.0,93.75,43
50,0.7218202239335185,0.7005264898743292,0.8152311532079405,1.7565057238162551,0.4144372171945701,0.430939226519337,0.4051507382389736,small_temporal_gru,23,fixed_100ms,100.0,93.75,43
51,0.69702852639285,0.6779218461778429,0.8170916147542012,1.7467774027618914,0.41999277275012564,0.43646408839779005,0.4086536412501158,small_temporal_gru,23,fixed_100ms,100.0,93.75,43
52,0.6698836534914344,0.6524830134228022,0.8316895841929188,1.8016233075389545,0.3886610734037204,0.40331491712707185,0.376928011837105,small_temporal_gru,23,fixed_100ms,100.0,93.75,43
53,0.6468722282033978,0.6451649328674933,0.8475907437110997,1.8447753737644597,0.4043269230769231,0.4198895027624309,0.39703968629756564,small_temporal_gru,23,fixed_100ms,100.0,93.75,43
54,0.6277727095767706,0.6104741838243273,0.8344876245415153,1.757570593396603,0.4339565527065527,0.4419889502762431,0.42751180164973274,small_temporal_gru,23,fixed_100ms,100.0,93.75,43
55,0.6075223123184358,0.597362306382921,0.8410076505805052,1.754030933696262,0.4440668468241998,0.4530386740331492,0.4434262697145066,small_temporal_gru,23,fixed_100ms,100.0,93.75,43
56,0.597570872668064,0.5828975831619417,0.8474905776607474,1.7735338158370382,0.45267251131221714,0.4585635359116022,0.45166415864522697,small_temporal_gru,23,fixed_100ms,100.0,93.75,43
57,0.5867311151340754,0.5819546940350774,0.8632533496836037,1.9332068427491582,0.3827582956259427,0.39779005524861877,0.3791393113137164,small_temporal_gru,23,fixed_100ms,100.0,93.75,43
58,0.5821374517498594,0.5504090858228279,0.8571960802967301,1.783752567860303,0.4642874350594939,0.47513812154696133,0.4674997461293995,small_temporal_gru,23,fixed_100ms,100.0,93.75,43
59,0.550791648782865,0.5396092039166075,0.8637881287409072,1.7817182172069232,0.44001592089827385,0.4530386740331492,0.4394562601160014,small_temporal_gru,23,fixed_100ms,100.0,93.75,43
60,0.5319621821244558,0.5143501936787307,0.8810787277845128,1.8107683803495123,0.4597326964974024,0.4696132596685083,0.45812403641327876,small_temporal_gru,23,fixed_100ms,100.0,93.75,43
61,0.5117470356551084,0.5017645941840277,0.879294292755397,1.8037183139864252,0.45907910172616057,0.4696132596685083,0.461738211910337,small_temporal_gru,23,fixed_100ms,100.0,93.75,43
62,0.4981406432209593,0.4782175160417653,0.8843280782196623,1.8225504416787164,0.4637427727501257,0.4696132596685083,0.4665538162505358,small_temporal_gru,23,fixed_100ms,100.0,93.75,43
63,0.4782418995794624,0.4639945174708511,0.8997476757550333,1.8981246948242188,0.43241107340372037,0.43646408839779005,0.43791054358369386,small_temporal_gru,23,fixed_100ms,100.0,93.75,43
64,0.46034028849216424,0.44449931443339646,0.9075478536133508,1.8719592436901114,0.43766025641025635,0.4419889502762431,0.4421903902251217,small_temporal_gru,23,fixed_100ms,100.0,93.75,43
